,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000120217,386.8957648769399,3.1968050457547084,0.19961337608149807,-16.01498410832708,1.0043238324589277e-57,2.7589366456371718e-55
ENSG00000140464,2178.995488419442,1.9084391546219839,0.12126175048031287,-15.738179162536692,8.279191222955982e-56,2.2306051737233327e-53
ENSG00000204261,509.71881009597695,2.776536154264515,0.17659469197528713,-15.722647850893882,1.0580775886681843e-55,2.796918305139861e-53
ENSG00000169248,256.1851941816639,5.153898182716083,0.3279556356017825,-15.715229815334421,1.1894910011149483e-55,3.0860683195593385e-53
ENSG00000152778,823.0383542287708,2.346144099787786,0.1495032723575984,-15.692928073012476,1.690733810099776e-55,4.306760123545066e-53
ENSG00000101347,1295.1069243219758,2.0468593210557016,0.13067007881007206,-15.664330653927252,2.6520698338512935e-55,6.634910423617254e-53
ENSG00000125148,737.7895562063901,2.4840881945799578,0.16193215462993693,-15.34030224112584,4.112756290883052e-53,1.0108722041275711e-50
ENSG00000135899,5930.1592526666045,1.7694408193901248,0.11561773815661115,-15.304233135864596,7.1641420579219935e-53,1.730510866060123e-50
ENSG00000138496,3071.897711073734,1.7064341291474663,0.1115485941694118,-15.29767489992621,7.923718556917277e-53,1.8815474064815434e-50
ENSG00000111912,1216.867742978636,1.9802040381395765,0.13346447073669995,-14.836937704912815,8.452742981122495e-50,1.9737154860921027e-47
ENSG00000067066,5985.951373892307,1.6430749805053495,0.1108824318430791,-14.818172303712013,1.1178478165875446e-49,2.567384903342869e-47
ENSG00000108771,317.6117929071358,3.1800894124785795,0.2168157025745662,-14.667246766340176,1.0449998992622688e-48,2.36136267559103e-46
ENSG00000178685,1560.233517167246,2.1807770030282776,0.14898690014892374,-14.63737416409379,1.6221292389117457e-48,3.607306450341834e-46
ENSG00000132109,880.0918523135435,2.0136753233623734,0.1381290776225087,-14.578214507922238,3.864933584432795e-48,8.460581174672414e-46
ENSG00000130775,236.09022172853966,3.6158756491816986,0.24997558752514307,-14.464915094230976,2.0185391717358224e-47,4.350728276310596e-45
ENSG00000162645,1064.7838939333553,1.9232825345277023,0.1353713363306021,-14.207457698657024,8.236162834569732e-46,1.7483127471563932e-43
ENSG00000163840,3117.2062282942147,1.5849678056369598,0.11368199151036126,-13.94211857638421,3.5135369946480566e-44,7.346963178361086e-42
ENSG00000132256,1220.2412639329812,1.737864637107467,0.1292161046862927,-13.449288239469896,3.1084996397467475e-41,6.404423522478226e-39
ENSG00000155287,1390.2173381278685,1.8797610139129792,0.1411926898287174,-13.313444316368932,1.933581215537969e-40,3.926010555027093e-38
ENSG00000105939,3081.7120262836734,1.7793284314294886,0.13541118434169583,-13.140188087710252,1.9374456574852638e-39,3.877659094481221e-37
ENSG00000100906,7063.2970005579455,1.5868878074228596,0.12162000848046342,-13.047917256787326,6.530845764050426e-39,1.2886922416105136e-36
ENSG00000146859,342.95121271775963,2.5788051368848013,0.2008071349562291,-12.842198746807059,9.513360101831438e-38,1.8511413198147008e-35
ENSG00000163121,981.6893680729085,1.8117799221608426,0.14351610724220698,-12.62422704305355,1.552584368332316e-36,2.9796858904569517e-34
ENSG00000182179,351.4967373238374,2.352176362249091,0.18719212846097416,-12.565573037647646,3.265008086392212e-36,6.1814544986966075e-34
ENSG00000089157,25291.913631925847,-1.229049504235853,0.09831626837645284,12.500977961549804,7.373853237148966e-36,1.3774357846994269e-33
ENSG00000026950,823.4117978203587,1.7988545265174662,0.14429993599758856,-12.46607986400997,1.1431269761807876e-35,2.1072643337227412e-33
ENSG00000197536,279.43730523602454,2.611095930689452,0.21069520980559095,-12.392763618587804,2.8601401357313016e-35,5.2039692599474724e-33
ENSG00000114127,2027.2481612407448,1.9750795257792078,0.15985536683659193,-12.355415804076083,4.553953988298979e-35,8.179601971290858e-33
ENSG00000196116,466.5922393386513,2.17823219032572,0.1772915234816384,-12.28616093736322,1.074907475488499e-34,1.9062599660245407e-32
ENSG00000185338,210.33156575465745,3.0601896479399215,0.24947117724527265,-12.266706245311994,1.3670199859754735e-34,2.393993750439548e-32
ENSG00000185215,3307.428565276579,1.5472126809327404,0.126215701360195,-12.25848023866141,1.5131106022140617e-34,2.6171209304961734e-32
ENSG00000137628,902.7058401452192,1.787889517083639,0.14666556516841253,-12.190247349680538,3.5035635100519986e-34,5.985966436076646e-32
ENSG00000152457,1495.5651188296788,1.5681818395024965,0.12968834917719185,-12.091925369177964,1.1652354383820599e-33,1.9668612640641757e-31
ENSG00000059378,2618.648516280138,1.5175709367236423,0.12562904024229019,-12.079778161138783,1.3508368361137208e-33,2.253002865946813e-31
ENSG00000185404,2197.934967136867,1.3848529583070794,0.1161601787354762,-11.921925167321861,9.098155262999233e-33,1.4995900615837558e-30
ENSG00000074800,20999.527990598537,-1.1900015027600446,0.09989813560898637,11.912149265906796,1.0230573302693435e-32,1.66663176710157e-30
ENSG00000138035,3578.114151025973,1.326410106899296,0.11161890474797108,-11.883382209261523,1.4440390297065667e-32,2.325400782320575e-30
ENSG00000112773,856.6146227429823,1.724188002264068,0.14547720815824192,-11.851945910239035,2.1025104106151238e-32,3.3472921423543055e-30
ENSG00000171855,267.272248843559,7.996084240767498,0.6766349238930899,-11.817427623689877,3.172505467032038e-32,4.99402265091223e-30
ENSG00000187840,3880.316598963116,-1.2789870421158507,0.10914412070362692,11.718331998741819,1.0267365895844637e-31,1.5982866244531485e-29
ENSG00000162654,966.8498575625548,4.294175082887868,0.3687384695363381,-11.645584710180856,2.416585168693784e-31,3.720478924549441e-29
ENSG00000134470,993.2518430774087,1.586322999564386,0.13658033211684112,-11.614578577882837,3.4749750467665904e-31,5.291782652739123e-29
ENSG00000144802,3107.7784426551475,1.3445346493763712,0.11588967209686282,-11.60185049322241,4.032628540544421e-31,6.074959769142725e-29
ENSG00000156482,10326.023834148975,-1.2457082918505564,0.1077952552572658,11.556244186050026,6.864601694589682e-31,1.0231177632042707e-28
ENSG00000157557,3946.5175701770004,1.2313367988232056,0.10666737793934586,-11.543705513445536,7.942827146104443e-31,1.1713579822834026e-28
ENSG00000000971,254.3812254868829,2.650023130487947,0.23116699443491917,-11.463674288649424,2.008110496192765e-30,2.9305862553813164e-28
ENSG00000115415,5167.370304950703,1.4705983990768214,0.1283268117530087,-11.459790662510107,2.1002180525080956e-30,3.033407723261693e-28
ENSG00000177606,5480.880221875828,1.2305699907966938,0.10744725295275233,-11.452782244119458,2.2771721540720094e-30,3.2554267223009036e-28
ENSG00000107968,317.81293322688464,2.2434566349071043,0.1962354507920225,-11.43247372405102,2.877914539202013e-30,4.072685120628303e-28
ENSG00000233276,6603.993950884556,-1.1778989444108796,0.10373535099114592,11.35484608820976,7.01633436054906e-30,9.829884439129233e-28
ENSG00000141664,1671.6545893593525,1.4996716559470655,0.13244488628964926,-11.322986473538668,1.0097239558196134e-29,1.4006170911913646e-27
ENSG00000118503,979.7685599783488,1.7123339061536027,0.15130414474338938,-11.317164569798846,1.0790574633063791e-29,1.4821171628355266e-27
ENSG00000126247,6057.213990235308,-1.257481616087264,0.1111961014552367,11.30868438398875,1.1885831446336007e-29,1.616703869545315e-27
ENSG00000163545,382.6837006611202,2.1883895942438727,0.19382258893005747,-11.290683951361169,1.458969175130327e-29,1.965399821497681e-27
ENSG00000170315,8163.567537475991,-1.154298976186906,0.1023219793591693,11.281046197661018,1.627982609454501e-29,2.17219393890072e-27
ENSG00000102921,1107.6068573078903,1.5110678475506374,0.13448204715554854,-11.23620497688336,2.707740275352395e-29,3.578815212989345e-27
ENSG00000105287,2538.212351428314,1.3007197571299498,0.1161788683167221,-11.195837728286186,4.273436766019142e-29,5.566508122575298e-27
ENSG00000167085,9597.31810423929,-1.126962524602882,0.10066234843873997,11.195472210632131,4.2910983386019424e-29,5.566508122575298e-27
ENSG00000204616,969.4116084355998,1.609308792042658,0.14391364751283015,-11.182461287413242,4.96923780945564e-29,6.387066211970047e-27
ENSG00000042980,587.8713439746425,1.8115012684675942,0.1620221735186754,-11.180576270067087,5.075930284359546e-29,6.464889389443386e-27
ENSG00000136810,5901.369060105339,-1.1885862185771798,0.1069823922678467,11.1101106769175,1.120205869304922e-28,1.4138814620686446e-26
ENSG00000060491,2923.0349243686364,1.511918687658663,0.13611419488539597,-11.107722371877912,1.1505678471312023e-28,1.4392371016346556e-26
ENSG00000152689,192.30537517165905,2.91855888299489,0.26380748192575565,-11.063214969074574,1.8919217732029007e-28,2.3456481453604105e-26
ENSG00000168961,1111.4909032171402,1.7148029424927658,0.15523992046026103,-11.046146747619137,2.2882710984132917e-28,2.8121647446289663e-26
ENSG00000196247,542.9594238723147,1.9161846796702346,0.1734868120632572,-11.045131655145928,2.314281681001615e-28,2.81939881311588e-26
ENSG00000172432,1468.5867436039566,1.5104619260862369,0.1372491880099071,-11.005252183912424,3.605058853371575e-28,4.354040908253083e-26
ENSG00000010438,931.5919989049939,-1.5682896949198517,0.14376016240264733,10.909070139524076,1.0431789536109876e-27,1.2491399265034133e-25
ENSG00000087074,5459.268970407174,1.2501232826110509,0.11480282153808043,-10.889307996636488,1.2962142864506863e-27,1.5389798434893317e-25
ENSG00000167996,35751.02277087297,-1.1443300607921005,0.1054698320549807,10.84983296641232,1.9979012010215302e-27,2.352150909774087e-25
ENSG00000105327,286.2857102764569,2.463925721024845,0.22714470946831278,-10.847383268543917,2.052164656595234e-27,2.3959022365749357e-25
ENSG00000187608,10047.877341004401,1.3002063741165528,0.1200349772847642,-10.831895865086196,2.4306980194780836e-27,2.8143867151147067e-25
ENSG00000105559,2897.441250098591,1.4277657597716433,0.13261943153136577,-10.765886592071261,4.987912266622666e-27,5.727922201260947e-25
ENSG00000145741,8170.053014383231,-1.1312855639338735,0.10514054215721945,10.759746342588114,5.331671935025367e-27,6.072904374772796e-25
ENSG00000072506,2736.070761682783,-1.1989425444459345,0.11145819060261922,10.756881463476404,5.499999611255288e-27,6.214112464006983e-25
ENSG00000184371,244.9664868847554,2.2925022840896943,0.21375172982734625,-10.72507008921714,7.762819903952408e-27,8.700568548349857e-25
ENSG00000081041,1725.3706222796657,1.3658359188820155,0.1275590256311952,-10.707481592333467,9.388097999636109e-27,1.0438670871023958e-24
ENSG00000124256,117.92213285063576,3.8350304574247605,0.3586294880592667,-10.69357257312591,1.0908634435881562e-26,1.2033855783204778e-24
ENSG00000120539,1061.7212740379462,1.4635355831127963,0.13699396685413123,-10.683211945173785,1.219768456940835e-26,1.3350746938860233e-24
ENSG00000179958,3507.0196906761535,-1.1550134210101175,0.10818900934807296,10.675884990259322,1.319937200336672e-26,1.4335131919935485e-24
ENSG00000143933,15621.123870466196,-1.0566290673818426,0.09901672146013693,10.671218475025253,1.3879423084002352e-26,1.4957747492836381e-24
ENSG00000121060,4322.375268129292,1.2047856126257728,0.11310136175878871,-10.65226442803774,1.7017433451938556e-26,1.8199560508523603e-24
ENSG00000169871,3639.6993777569746,1.2270334428390723,0.11519800549700751,-10.651516382989348,1.7154755941365614e-26,1.8207434146858505e-24
ENSG00000100342,14044.603926949312,1.0824974311617497,0.10197692105105116,-10.615121735434975,2.534638265171662e-26,2.6699460221845852e-24
ENSG00000102144,7350.899957492106,-1.1201929219779576,0.10602071792721211,10.565792647688156,4.293262052289469e-26,4.488701593475781e-24
ENSG00000068079,3334.690795029263,1.5308098133061714,0.1453040949542176,-10.535214536028725,5.944757212601958e-26,6.169336929522476e-24
ENSG00000125971,4854.716594131424,-1.1448892757283735,0.11002071637877434,10.406124531918158,2.3249463196784904e-25,2.395036613139386e-23
ENSG00000138670,230.1900483300587,2.3349217082308464,0.22507745567627296,-10.373858639974786,3.2608560044416863e-25,3.334641797242922e-23
ENSG00000163660,6797.523431213665,1.1126480673867354,0.10791765280555476,-10.310158148004724,6.33969106051734e-25,6.436164620133909e-23
ENSG00000128016,1303.8269483553986,1.4199713741519129,0.13788947297576262,-10.297895433986515,7.201965912893942e-25,7.258959887744182e-23
ENSG00000117226,2273.134857619184,1.2230171935833638,0.11882318392343748,-10.29274888283925,7.597584063690939e-25,7.603010909450718e-23
ENSG00000182718,49781.27813965888,-1.0136560757223767,0.09857354781981931,10.283246348961885,8.385460615307288e-25,8.331936398613837e-23
ENSG00000067082,9270.164069586139,1.0530009991434819,0.10306892644485696,-10.216473921525216,1.6731670617083397e-24,1.6507796151080168e-22
ENSG00000083845,23082.095042297147,-1.201881739239413,0.11797082407727545,10.18795747711429,2.244298542496438e-24,2.1987847958304264e-22
ENSG00000189043,5353.603888526127,-1.0443604113500082,0.10400022190668634,10.041905605615488,9.972863766112256e-24,9.702765372446717e-22
ENSG00000173575,4364.880459979594,1.114512386319287,0.111155391919462,-10.026615597080621,1.1643948767933486e-23,1.1250463602672287e-21
ENSG00000104904,10403.525729293679,-1.0101053039478622,0.10097298247449583,10.00371861059961,1.4677952480110518e-23,1.4084802345640298e-21
ENSG00000172936,811.4115947203783,1.3816517357820375,0.13817553486100842,-9.99925013622599,1.535553780020986e-23,1.4634767658567358e-21
ENSG00000138642,1005.8534676931793,1.3442399705010872,0.1345383242324477,-9.991502259078132,1.6604595218178395e-23,1.5718268851802656e-21
ENSG00000122641,4609.907072447107,1.1755531458156179,0.11798306238533489,-9.96374498210802,2.1963013224670403e-23,2.0651128542122976e-21
ENSG00000171940,1389.2986236430904,1.2169688901500386,0.1223635273514901,-9.945519849671273,2.6379308175720324e-23,2.4638273836122785e-21
ENSG00000140988,30673.199151189663,-1.0420386093978629,0.10481470175471898,9.941721838186197,2.7404863575025204e-23,2.5426631701066432e-21
ENSG00000145912,3538.271692336628,-1.102458784936363,0.11161863081110292,9.877014051552935,5.237016484107343e-23,4.827013219891044e-21
ENSG00000128284,130.32884139558442,3.135989174474687,0.31814211056843084,-9.857196109221608,6.380630276465701e-23,5.842655566881338e-21
ENSG00000182010,1264.6372512137323,1.3670482411971865,0.13880360163545108,-9.848795168784987,6.937054189576609e-23,6.310917480257682e-21
ENSG00000105640,12170.287311243253,-1.0378725545436638,0.10608758077301766,9.783167331945009,1.329825189181516e-22,1.2019903806730994e-20
ENSG00000243649,10489.548695891928,1.1567593374850478,0.11844480893025587,-9.766230769692786,1.5719163570460368e-22,1.4117018052701907e-20
ENSG00000271503,110.33523304463843,3.8647839510555055,0.39674954830456094,-9.741117457022892,2.013281186473674e-22,1.7965649313691827e-20
ENSG00000079385,448.06351875006726,1.8284483911474123,0.1886080939464365,-9.69443226369002,3.1840354148156046e-22,2.823312415289027e-20
ENSG00000204267,4279.265637449136,1.4538552782149652,0.15060921059390853,-9.653163126490533,4.766241759342286e-22,4.1996884936091466e-20
ENSG00000115758,5036.6601666862525,-1.0126531775010545,0.10507114710037682,9.63778549532389,5.536953117021119e-22,4.8482945730916176e-20
ENSG00000175592,3055.2418494026088,-1.0517813649232521,0.11033453908587837,9.53265744015664,1.5330758596506519e-21,1.3340616642053189e-19
ENSG00000110446,152.68694599839628,2.7305418635771415,0.2889616213374084,-9.449496618060577,3.404640516293532e-21,2.9443835576094063e-19
ENSG00000188643,10588.211333191393,-0.9554577668857099,0.10115669224876477,9.445324334410284,3.543053352087133e-21,3.0452869609043396e-19
ENSG00000120306,3959.7894732528484,-1.0343296951840872,0.10968044970038138,9.430392544975959,4.0855707454209055e-21,3.4901735453260295e-19
ENSG00000204138,2993.6643649384137,1.0595886855949408,0.11254629288818886,-9.41469202053246,4.7447131801484954e-21,4.028692827507904e-19
ENSG00000087086,15810.011113803674,-1.1872886376310536,0.12617759824659636,9.409662682837448,4.97731660531805e-21,4.200735279548547e-19
ENSG00000164032,4759.973818383966,-0.9938274347108305,0.10581207920095227,9.392381684735728,5.865857863825981e-21,4.920998124083951e-19
ENSG00000106153,15018.923564338687,-0.9945168939675789,0.10605418129651796,9.377441622853125,6.759288088015101e-21,5.636763459112593e-19
ENSG00000135549,2010.9430760628793,-1.0957634762019404,0.11718384752442111,9.350806440909727,8.698196002550641e-21,7.210753017499082e-19
ENSG00000154723,1693.9423423693427,-1.111094586732001,0.1188438174882934,9.349199733014705,8.831337617105002e-21,7.278061177390651e-19
ENSG00000089009,20603.476435170945,-0.9189272336751094,0.09883351266167317,9.297729170274263,1.434771551847902e-20,1.1755058152859127e-18
ENSG00000164587,28504.66487365787,-1.0252259763922558,0.11046837505128625,9.280719263918588,1.6833829759055386e-20,1.3711741565370113e-18
ENSG00000134716,626.2457667105492,1.4014392413497594,0.15103730282444697,-9.278762366265731,1.714585209423754e-20,1.3885166927183118e-18
ENSG00000115268,15496.832853318756,-0.9542510030674527,0.1032701054099712,9.240341135308993,2.4571259388862348e-20,1.9784100232066754e-18
ENSG00000111716,11756.364101512429,-0.9529224995634722,0.10314141471723727,9.23899000392727,2.4883487610724413e-20,1.992100922435709e-18
ENSG00000197747,21472.024206984286,-0.9133265576663766,0.09908016209003039,9.21805675727974,3.025330172967017e-20,2.4082315751856766e-18
ENSG00000165283,3837.112724286456,-1.025798753726219,0.11144536231652614,9.204499248813551,3.4326798087423236e-20,2.7170533401401105e-18
ENSG00000142961,246.1170083127529,1.9246303855081566,0.2098287121696121,-9.172388114131914,4.626538929152655e-20,3.641450022327455e-18
ENSG00000149925,12757.16323390439,-0.9596700102188738,0.10467728452291043,9.167891721616387,4.823601807573045e-20,3.775344208050188e-18
ENSG00000234883,191.64762094921105,2.1754022588932105,0.23746511786691113,-9.160933944464336,5.145008300643965e-20,4.004531460667886e-18
ENSG00000160213,5198.720653786129,-1.006806454351751,0.11027228923259559,9.130185483209749,6.838203306485574e-20,5.292996039992426e-18
ENSG00000169252,692.8182143715483,1.316654626703737,0.1444294590174132,-9.11624702925041,7.777085633489453e-20,5.9866466881971e-18
ENSG00000135046,7119.332930540888,-0.95768224390176,0.10515134249459045,9.107655890851117,8.418107970195734e-20,6.44468265914985e-18
ENSG00000182899,16664.979562016433,-0.9669286257628612,0.10621045667479351,9.103892931404168,8.715068952597301e-20,6.63576717532001e-18
ENSG00000055332,3715.507467784801,1.1998642689796177,0.131806033257273,-9.10325756209957,8.766221990398569e-20,6.63863622083697e-18
ENSG00000111640,32495.63119845445,-0.8992778004214053,0.09880050066704879,9.101955904574941,8.871945796037907e-20,6.682578527015649e-18
ENSG00000125848,188.6990993709809,2.4424656134775775,0.26844246476457456,-9.098655891196769,9.145661621806486e-20,6.85191012414486e-18
ENSG00000100300,5248.14484668323,-0.9746474895532548,0.10731784711003252,9.08187702045451,1.0671830972416309e-19,7.952784676784706e-18
ENSG00000198931,5425.711750628671,-0.989763861174258,0.10900936122560691,9.079622612647297,1.0895195807726164e-19,8.071197642445877e-18
ENSG00000156508,87538.2924696556,-0.9814502484088078,0.10809974998932398,9.079116727890089,1.0945949693538305e-19,8.071197642445877e-18
ENSG00000135363,72.47316971195437,4.357815131933372,0.4802667175064813,-9.073739597361465,1.1500074157247406e-19,8.435394709059484e-18
ENSG00000171421,1116.3756656756568,-1.1903473913460558,0.13126954040925054,9.067963425749697,1.2126224833008726e-19,8.848354682836054e-18
ENSG00000104823,3904.8451059397785,-0.9961177447299399,0.10991215892845058,9.062853049573722,1.2708217939961029e-19,9.22498100201316e-18
ENSG00000149273,30015.913297566753,-0.8865983974760973,0.09836519847990413,9.013334097599854,1.9988520118219662e-19,1.4435008600838013e-17
ENSG00000196531,9579.44699292503,-0.9100094989213701,0.10150986702517348,8.96473934593665,3.1101558430771776e-19,2.234527351872372e-17
ENSG00000115008,151.61637637294223,2.472399086416788,0.2763587137740734,-8.946340257025529,3.674631289615433e-19,2.626611447322052e-17
ENSG00000106785,1214.449650305724,1.1323164880913268,0.1266169022383427,-8.942854137750604,3.792461544481718e-19,2.6970754435628867e-17
ENSG00000100918,519.5546522328283,1.8973756505549864,0.21247757382098256,-8.929768993661282,4.268992783911078e-19,3.0206358031613227e-17
ENSG00000145247,3961.611120669052,-0.948216288344735,0.10659915217776463,8.895157878586977,5.833630487054804e-19,4.106993121790845e-17
ENSG00000111057,56933.962291138574,-0.9108364168968278,0.10245925416136041,8.889742799243642,6.125052322130437e-19,4.290599151652371e-17
ENSG00000154518,3960.435201954114,-0.9858121380497609,0.11130194132662885,8.8570974261516,8.212475538044727e-19,5.724218024278936e-17
ENSG00000099901,4356.686977081464,-0.9602619623935813,0.10842875064232627,8.856156293464966,8.28207365153191e-19,5.744151082077329e-17
ENSG00000100142,4343.961205084786,-0.9467857046949169,0.10696762962257629,8.851142238409393,8.662806824423568e-19,5.978616926609565e-17
ENSG00000164687,1266.1900238968444,-1.1385907101342807,0.12875639528297841,8.842983741754397,9.319579429779094e-19,6.400358226039466e-17
ENSG00000178057,2646.725340116781,-0.9902881496273482,0.11203399047090991,8.83917590960469,9.642719482300112e-19,6.58997560717193e-17
ENSG00000197506,319.4717769093328,1.7527289197814606,0.19831456272457978,-8.838125126573074,9.73382269802465e-19,6.619944465986667e-17
ENSG00000113889,825.5801335292097,1.3781556016244934,0.15603351677269314,-8.832433121610443,1.0242296347549743e-18,6.932104919283666e-17
ENSG00000115128,2191.0390552314907,-1.0213395372067933,0.11600199205902684,8.804499983820032,1.3143721496124557e-18,8.853054719264665e-17
ENSG00000142669,2639.5886959988347,-0.9939605103546276,0.1129296986082529,8.801586496769318,1.3489541350151055e-18,9.042510732804606e-17
