,symbol,rank
167,PPFIBP2,-2.8901846101713544
168,SYTL1,-2.92259314958131
169,EPAS1,-2.9546428899690436
170,B4GAT1,-2.955856129505042
171,NRP2,-3.0390838724304974
172,BPIFB1,-3.046808843613847
173,DGAT2,-3.0714109934180156
174,RAMP1,-3.1073386744543483
175,SLC2A8,-3.119805362537068
176,MAB21L4,-3.125756010645281
177,ARV1,-3.196643555208319
178,PIK3C2B,-3.2027202585554093
179,UHRF1,-3.204275452299279
180,THYN1,-3.233174681961688
181,FAM3D,-3.241963271340866
182,PSAT1,-3.2670409869866486
183,GCHFR,-3.3159538338055845
184,IFT27,-3.3170020249213974
185,PAIP2B,-3.324466919199842
186,AGT,-3.3941714029970624
187,CDK5,-3.401218392119162
188,RHOBTB1,-3.4201801932167237
189,SLC27A2,-3.428691507333998
190,PDXP,-3.4337108504618516
191,FLYWCH2,-3.446056515757888
192,PELI3,-3.4487825833038475
193,KITLG,-3.470370364881331
194,DBP,-3.5028575914113196
195,MYG1,-3.5712545224025662
196,NUDT8,-3.614997110108816
197,HGD,-3.651500347508387
198,RHOBTB3,-3.6594222437773554
199,TUBA1A,-3.660039996086183
200,RIN1,-3.6601947318470676
201,FHL2,-3.7349592018511477
202,LINC00857,-3.7432002481752153
203,NECTIN1,-3.7757697755030826
204,PXMP2,-3.7788736509472076
205,QDPR,-3.822219891898599
206,PRSS1,-3.830974465820635
207,GSTO2,-3.852679163114471
208,TSC22D3,-3.8667453367020097
209,KRT80,-3.868782388501418
210,VWA1,-3.899183779125166
211,LINC01224,-3.90937796887009
212,KIF20A,-3.9128749498606856
213,FZD2,-3.9277861283362534
214,C16orf74,-3.9869278918670354
215,AKR1B10,-3.9976166293585
216,GCAT,-3.9979775126520636
217,PCCB,-4.059482696662412
218,TGFB2-AS1,-4.070857412553148
219,CUEDC2,-4.089153556740094
220,DHRS11,-4.128973048675517
221,BUB1B,-4.138633865041278
222,APPL2,-4.1679307523315305
223,GATM,-4.168642066786135
224,DNM3,-4.178301574625107
225,SCGN,-4.275103525026281
226,PRDX2,-4.299801746951997
227,PRADC1,-4.3612142545231
228,EEIG1,-4.416828699921049
229,DLGAP5,-4.454791960728466
230,SULT1A1,-4.517245712700597
231,TTR,-4.521287289918009
232,TMEM38A,-4.570413468817619
233,TEDC2,-4.576455329853058
234,SLC22A18AS,-4.621346803842501
235,HADH,-4.774648423200684
236,CCDC192,-4.9586489553120785
237,TSHZ1,-5.028847807073083
238,WDR54,-5.03343807954007
239,IGFBP6,-5.061079973992926
240,POLR3K,-5.076309633846956
241,SPDEF,-5.086533830941818
242,VTCN1,-5.139757083825921
243,PXMP4,-5.317265393559398
244,CLEC4OP,-5.439081280542412
245,MOB3B,-5.512754738279318
246,ARL3,-5.54106934974199
247,DNLZ,-5.699779641400834
248,ARHGDIB,-5.716391947368085
249,KHK,-5.71814621494157
250,ARRB2,-5.738125379959779
251,GTSF1,-5.770124722094918
252,IL17RB,-5.800042329993483
253,UGT2B7,-5.819793881817303
254,CLDN2,-5.850994481934072
255,PACSIN3,-5.915336002885485
256,PALMD,-6.015778462002006
257,SLC25A11,-6.081225210618693
258,CERK,-6.112414798308251
259,TPD52L1,-6.112885567061055
260,RBP4,-6.125701737591306
261,DNAJC22,-6.281207506038929
262,SAC3D1,-6.311309122635823
263,GAMT,-6.4413605331448185
264,DSEL,-6.442167341032875
265,CAPS,-6.492956526056817
266,AIF1L,-6.74935109782031
267,ASB9,-6.82981621595975
268,G6PD,-6.849976192749429
269,FABP5,-6.937481264295125
270,RCOR2,-6.961030001501225
271,GINS2,-6.969179543473692
272,ALDH3B1,-7.232572106097009
273,MAPKAPK3,-7.303589864926732
274,ATP6V1F,-7.341932375333824
275,TOMM5,-7.361489582129034
276,TMT1B,-7.383227299537718
277,KCNMB4,-7.388243213077309
278,ANXA9,-7.406020791199159
279,SPRR3,-7.425176875627025
280,BCAS1,-7.588813801108664
281,RFC2,-7.620417525722218
282,MCM6,-7.636773909586567
283,MRPL41,-7.686075292299548
284,RNPEP,-7.686514790688948
285,VGLL1,-7.716463966529553
286,CCDC167,-7.740819216549466
287,MAOB,-8.101366801196479
288,PLEKHB1,-8.184849548299924
289,SPC25,-8.361352728352912
290,SMCO4,-8.407959617126616
291,LRRC20,-8.512234165526863
292,TEX15,-8.685119769510363
293,WNK2,-8.717268050778754
294,MLPH,-8.83160079344055
295,DANCR,-8.843824727351059
296,EXOSC5,-8.892188626084385
297,F12,-9.04792404250173
298,MESP1,-9.0514582965759
299,RAB26,-9.087721603518952
300,MGLL,-9.252645025624037
301,RERG,-9.562129089662593
302,SHMT1,-9.703290370561234
303,RFLNB,-9.888235139476427
304,ACO1,-10.129363134567594
305,CDCA3,-10.418082533926425
306,SYT12,-10.584509630429933
307,PRSS3,-11.092838880032364
308,ABHD14A,-11.667378377894414
309,LINC01612,-12.853338095115463
310,DDC,-13.7930878385193
311,SYT8,-15.427246245071197
312,VIM,-inf
313,SLIRP,-inf
314,UQCC3,-inf
315,SPOCK2,-inf
316,RANBP1,-inf
317,SDC1,-inf
318,DCTPP1,-inf
319,TMEM160,-inf
320,COX5B,-inf
321,ATP5MC3,-inf
322,ECH1,-inf
323,NDUFA2,-inf
324,NDUFA13,-inf
325,DBI,-inf
326,NDUFS8,-inf
327,DNPH1,-inf
328,UQCR10,-inf
329,LMO7-AS1,-inf
330,FADS1,-inf
331,AKR1C3,-inf
332,THEM6,-inf
333,PCLAF,-inf
334,FTL,-inf
335,ETFB,-inf
336,LDHB,-inf
337,ANAPC11,-inf
338,RPL18,-inf
339,RPS19,-inf
340,NME1,-inf
341,ANXA2,-inf
342,SELENOW,-inf
343,TUBA1B,-inf
344,TPI1,-inf
345,RPS15,-inf
346,SNRPD2,-inf
347,H2AZ1,-inf
348,TUBA4A,-inf
349,NDUFA4,-inf
350,PGK1,-inf
351,EIF4EBP1,-inf
352,GPX1,-inf
353,DHFR,-inf
354,COX8A,-inf
355,TM4SF4,-inf
356,AP2M1,-inf
357,NT5DC2,-inf
358,C21orf58,-inf
359,GJB1,-inf
360,NDUFB10,-inf
361,SF3B5,-inf
362,FAH,-inf
363,LAGE3,-inf
364,GCSH,-inf
365,CA12,-inf
366,NDUFB6,-inf
367,REX1BD,-inf
368,ARL4C,-inf
369,MCM5,-inf
370,DPYSL3,-inf
371,PHB1,-inf
372,ATP5PF,-inf
373,LYZ,-inf
374,EPN3,-inf
375,SPC24,-inf
376,MXD3,-inf
377,CKB,-inf
378,PRDX3,-inf
379,TM7SF2,-inf
380,BDH1,-inf
381,H2AX,-inf
382,UBE2C,-inf
383,ACOT13,-inf
384,VKORC1,-inf
385,BIRC5,-inf
386,CTSH,-inf
387,CRIP2,-inf
388,PRPS1,-inf
389,SLC25A10,-inf
390,LRRC45,-inf
391,ATP5MC1,-inf
392,MRPL11,-inf
393,PHGDH,-inf
394,SAPCD2,-inf
395,DYNC2I2,-inf
396,SNRNP25,-inf
397,NFIA,-inf
398,LSM3,-inf
399,VAT1,-inf
400,IDH2,-inf
401,CYP24A1,-inf
402,NDUFS7,-inf
403,NTHL1,-inf
404,TIMM8B,-inf
405,PAFAH1B3,-inf
406,ENO1,-inf
