,symbol,rank
256,MED13L,inf
257,MORC3,inf
258,RHBDF2,inf
259,BLTP3A,inf
260,KDM5A,inf
261,ARHGAP17,inf
262,KNG1,inf
263,CD83,inf
264,RBFOX2,inf
265,FRYL,inf
266,IRF6,inf
267,PRRG4,inf
268,RGMB,inf
269,ITPKC,inf
270,SENP6,inf
271,FOXN2,inf
272,CCDC186,inf
273,BTC,inf
274,MAFK,inf
275,KMT5B,inf
276,BIRC6,inf
277,KLHL29,inf
278,TLE4,inf
279,TNFSF15,inf
280,PDE4B,inf
281,HIPK2,inf
282,FBXO7,inf
283,GON4L,inf
284,ZBED5,inf
285,MED15,inf
286,CNOT4,inf
287,INSIG1,inf
288,AIDA,inf
289,PLEKHA7,inf
290,DNAJB4,inf
291,ADM,inf
292,FBXO6,inf
293,DLC1,inf
294,CDCP1,inf
295,COBL,inf
296,GABRE,inf
297,PIP5K1A,inf
298,SLMAP,inf
299,TNKS2,inf
300,SYT13,inf
301,BACH1,inf
302,CIR1,inf
303,STX19,inf
304,RLIM,inf
305,ABTB2,inf
306,BDNF,inf
307,FSTL3,inf
308,KLF4,inf
309,CEP295,inf
310,AP5Z1,inf
311,FST,inf
312,RREB1,inf
313,LYSMD2,inf
314,NR4A2,inf
315,ZC3H7A,inf
316,MKLN1,inf
317,GPATCH2,inf
318,ERCC6,inf
319,CLK3,inf
320,MARCHF5,inf
321,NT5E,inf
322,BRCA2,inf
323,RNF19A,inf
324,ATF7IP,inf
325,DBF4B,inf
326,CARD11,inf
327,ATXN2L,inf
328,RFX7,inf
329,ZFHX4,inf
330,SEC24D,inf
331,PRPF3,inf
332,YES1,inf
333,IRS1,inf
334,SLC6A6,inf
335,CAPN3,inf
336,SETD1B,inf
337,ANO9,inf
338,LINC01138,inf
339,NSUN2,inf
340,DNMBP,inf
341,DMXL1,inf
342,PLA2G4C,inf
343,ZSWIM6,inf
344,PAXIP1-AS2,inf
345,LGALS8,inf
346,C1orf52,inf
347,ZBTB33,inf
348,KPNA1,inf
349,FEM1C,inf
350,CASZ1,inf
351,HECTD1,inf
352,TUT7,inf
353,MAP2K6,inf
354,CRAMP1,inf
355,CDC27,inf
356,ELOVL7,inf
357,SUSD3,inf
358,ZBTB10,inf
359,EEA1,inf
360,ZNF462,inf
361,TJP2,inf
362,NUP160,inf
363,PTBP2,inf
364,ANKS1A,inf
365,TMEM156,inf
366,CHASERR,inf
367,IMPA1,inf
368,NR5A2,inf
369,ZNF184,inf
370,FOXJ3,inf
371,ZFC3H1,inf
372,RAB5A,inf
373,KMT2B,inf
374,RAPGEF2,inf
375,ZNF473,inf
376,C17orf67,inf
377,SIDT1,inf
378,STAT5A,inf
379,KIF13A,inf
380,FHL3,inf
381,RBM7,inf
382,PROCR,inf
383,VAMP5,inf
384,H2BC8,inf
385,FAP,inf
386,MDK,inf
387,SECISBP2L,inf
388,ZBTB17,inf
389,SGMS2,inf
390,FUT4,inf
391,KLK10,inf
392,ZNF35,inf
393,WDFY2,inf
394,TET3,inf
395,SYNPO2,inf
396,CCDC71L,inf
397,FOXK1,inf
398,NBPF10,inf
399,HCP5,inf
400,SPTBN5,inf
401,LATS1,inf
402,ZUP1,inf
403,IRGQ,inf
404,CSTF3,inf
405,TBCC,inf
406,SERTAD3,inf
407,ICE1,inf
408,CDC25B,inf
409,ERCC6L2,inf
410,WHAMMP2,inf
411,DNAJC27-AS1,inf
412,LUADT1,inf
413,H2AC7,inf
414,CSAG3,inf
415,OR52K2,inf
416,RET,inf
417,ACTN2,inf
418,CLEC4E,inf
419,IFIT1,inf
420,WFDC5,inf
421,ABCA9,inf
422,OR2B6,inf
423,PLD5,inf
424,FZD10-AS1,inf
425,TEX19,inf
426,CLDN14,inf
427,NAP1L6P,inf
428,SCARNA4,inf
429,CGGBP1,inf
430,DNAJC15,inf
431,NPC1,inf
432,RABGAP1,inf
433,RABGGTB,inf
434,INPP4B,inf
435,RELL1,inf
436,SPATA13,inf
437,ARHGEF5,inf
438,HERPUD1,inf
439,CDC42EP3,inf
440,IKZF2,inf
441,RBM22,inf
442,ASH1L-AS1,inf
443,CUEDC1,inf
444,FLT4,inf
445,FBXW11,inf
446,TTC38,inf
447,ZNF140,inf
448,AP5B1,inf
449,KPNA5,inf
450,FAM76A,inf
451,TRADD,inf
452,DUSP5,inf
453,PANX1,inf
454,KDM4A,inf
455,SUSD6,inf
456,BLTP1,inf
457,ATP10D,inf
458,FOXC1,inf
459,IRS2,inf
460,STOML1,inf
461,TRAF3,inf
462,YY1AP1,inf
463,KIAA2026,inf
464,TGIF1,inf
465,ZNF518A,inf
466,MDGA1,inf
467,ASPHD2,inf
468,MARCHF7,inf
469,ESCO1,inf
470,AP1G1,inf
471,PIK3CA,inf
472,CAND1,inf
473,AGAP5,inf
474,MEF2A,inf
475,SPAG1,inf
476,AMIGO2,inf
477,ZNF281,inf
478,PPP4R3A,inf
479,ATAD2B,inf
480,TMEM51,inf
481,C21orf91,inf
482,BAAT,inf
483,DNAJC13,inf
484,PARP4,inf
485,EPS8,inf
486,NCOA5,inf
487,ZC3H7B,inf
488,GPATCH8,inf
489,ACOT9,inf
490,MSL2,inf
491,CDC42EP2,inf
492,GPT2,inf
493,ZBTB42,inf
494,NUP98,inf
495,CPEB4,inf
496,ZNF24,inf
497,USP43,inf
498,CCDC144BP,inf
499,PCLO,inf
500,SMURF1,inf
501,MTF1,inf
502,NEDD1,inf
503,STYK1,inf
504,CDC73,inf
505,PABIR3,inf
506,LRP6,inf
507,SCLT1,inf
508,CUL4B,inf
509,GTPBP1,inf
510,NT5C2,inf
511,MAP3K5,inf
512,HELB,inf
513,CLEC2D,inf
514,C15orf48,inf
515,AEN,inf
516,GTF2B,inf
517,CLUHP3,inf
518,ZNF654,inf
519,PELI1,inf
520,TMEM229B,inf
521,PNRC2,inf
522,PLCB4,inf
523,TRAF1,inf
524,ZNF75A,inf
525,ZNF827,inf
526,RIOK3,inf
527,PDE10A,inf
528,ARHGAP21,inf
529,XBP1,inf
530,IL18R1,inf
531,TUFT1,inf
532,ZBTB21,inf
533,RNF114,inf
534,NHS,inf
535,KDM7A,inf
536,C15orf39,inf
537,OFD1,inf
538,SLC18B1,inf
539,PHC3,inf
540,COL16A1,inf
541,DUOX1,inf
542,ALOX5,inf
543,ZMYM2,inf
544,TYW5,inf
545,SOGA3,inf
546,SRFBP1,inf
547,CYP2B6,inf
548,ZNF627,inf
549,OXSR1,inf
550,STRN3,inf
551,ZNF516,inf
552,SMG7,inf
553,SAA1,inf
554,SHROOM3,inf
555,ARHGAP44,inf
556,CDKN1A,inf
557,NLGN2,inf
558,ADAM17,inf
559,GLCCI1,inf
560,NCOA6,inf
561,SPSB1,inf
562,ACBD3,inf
563,COL4A3,inf
564,ZFAND5,inf
565,ARID1A,inf
566,ZNF592,inf
567,ACHE,inf
568,PIKFYVE,inf
569,PFKFB4,inf
570,FAS,inf
571,TLDC2,inf
572,UBR1,inf
573,LINC01004,inf
574,SMC5,inf
575,RPS6KA5,inf
576,GLS,inf
577,NAA25,inf
578,ZNF317,inf
579,CASP8,inf
580,SIPA1L1,inf
581,RBAK,inf
582,GORAB,inf
583,CBX4,inf
584,C4orf33,inf
585,NFIX,inf
586,ERRFI1,inf
587,POGZ,inf
588,CCDC93,inf
589,CSRNP2,inf
590,DIP2B,inf
591,LMTK2,inf
592,FAM193A,inf
593,FOS,inf
594,STAG1,inf
595,APC,inf
596,BMAL2,inf
597,CCR1,inf
598,HYCC2,inf
599,FAM110B,inf
600,DENND5A,inf
601,WSB1,inf
602,BISPR,inf
603,SLC25A22,inf
604,BDKRB2,inf
605,KIN,inf
606,ARL4A,inf
607,CD38,inf
608,NAPSB,inf
609,RRAGC,inf
610,PIK3C3,inf
611,KCNS1,inf
612,CHSY1,inf
613,ZNF507,inf
614,RIMKLB,inf
615,USP24,inf
616,FNDC3A,inf
617,TLK1,inf
618,NEK7,inf
619,SCAF8,inf
620,AAK1,inf
621,NDUFA9,inf
622,CARMIL1,inf
623,CGAS,inf
624,ASCC3,inf
625,IKBKE,inf
626,CDK17,inf
627,EGR1,inf
628,RIPK2,inf
629,IRF1-AS1,inf
630,PIK3AP1,inf
631,CHD8,inf
632,CCN1,inf
633,DNAJA1,inf
634,NEURL3,inf
635,GSDMB,inf
636,IRAK2,inf
637,IER2,inf
638,ADRB2,inf
639,DCDC2,inf
640,CEP350,inf
641,CHD9,inf
642,ENDOD1,inf
643,TRIM26,inf
644,UBD,inf
645,CREBBP,inf
646,CD2AP,inf
647,TDRD7,inf
648,DAPP1,inf
649,MYCBP2,inf
650,EDN1,inf
651,BHLHE40,inf
652,BBC3,inf
653,DCLRE1C,inf
654,MECOM,inf
655,SMCHD1,inf
656,MLKL,inf
657,AHR,inf
658,NEDD4L,inf
659,CHD1,inf
660,YTHDC1,inf
661,TOP1,inf
662,BST2,inf
663,HS3ST1,inf
664,CYP1B1,inf
665,PSMB10,inf
666,RSF1,inf
667,MAP2,inf
668,CCL5,inf
669,TRIM31,inf
670,RASGRP3,inf
671,AMOTL2,inf
672,B2M,inf
673,LDLR,inf
674,CD47,inf
675,ZBP1,inf
676,CCN2,inf
677,UNC93B1,inf
678,APOL3,inf
679,TRIM14,inf
680,MCL1,inf
681,IFNL1,inf
682,C6orf62,inf
683,ELF3,inf
684,TENT5A,inf
685,MYD88,inf
686,TRIM21,inf
687,REL,inf
688,TYMP,inf
689,TRIP12,inf
690,SECTM1,inf
691,TNFRSF10B,inf
692,NUAK2,inf
693,RND3,inf
694,NFKBIE,inf
695,N4BP1,inf
696,SPATS2L,inf
697,NFE2L3,inf
698,MYO10,inf
699,XPO1,inf
700,GRINA,inf
701,TRAFD1,inf
702,KMT2E,inf
703,PARD6B,inf
704,TNIP1,inf
705,RELB,inf
706,SEMA3A,inf
707,PPP1R12A,inf
708,NOD1,inf
709,NEDD4,inf
710,BAG1,inf
711,GTPBP2,inf
712,GBP7,inf
713,FMR1,inf
714,SPEN,inf
715,JMJD1C,inf
716,MVP,inf
717,CSF1,inf
718,CYP2J2,inf
719,RICTOR,inf
720,CYLD,inf
721,SERTAD2,inf
722,CACNG8,inf
723,MOB3C,inf
724,EPC1,inf
725,PSME1,inf
726,MAP3K8,inf
727,LMO2,inf
728,EXOC3L1,inf
729,KIAA1217,inf
730,HSD17B14,inf
731,ZNF292,inf
732,AMBRA1,inf
733,ARL14,inf
734,DNPEP,inf
735,BAZ2B,inf
736,IRF9,inf
737,RIF1,inf
738,DDX3X,inf
739,UTRN,inf
740,SEMA7A,inf
741,DDX52,inf
742,PTX3,inf
743,ANKLE2,inf
744,AGRN,inf
745,CMTR1,inf
746,NCEH1,inf
747,TGM2,inf
748,DCP1A,inf
749,THEMIS2,inf
750,THBS1,inf
751,MB21D2,inf
752,CWC25,inf
754,LGMN,inf
755,ACKR4,inf
756,AFDN,inf
757,ZNF217,inf
758,EFNA1,inf
759,KMT2C,inf
760,TNFSF13B,inf
761,APOBEC3F,inf
762,HES1,inf
763,EREG,inf
764,NEAT1,inf
765,LY6E,inf
766,NFE2L2,inf
767,LGALS3BP,inf
768,SETD2,inf
769,HIVEP2,inf
770,DSP,inf
771,PNRC1,inf
772,CFH,inf
773,NFAT5,inf
774,RASGEF1B,inf
775,GIGYF2,inf
776,DHX36,inf
777,IFNL2,inf
778,JUNB,inf
779,TRIO,inf
780,SOX4,inf
781,BTN3A1,inf
782,GSDMD,inf
783,CYP1A1,inf
784,APOL1,inf
785,IFI6,inf
786,OAS3,inf
787,XRN1,inf
788,ZC3HAV1,inf
789,KLF6,inf
790,HERC5,inf
791,WARS1,inf
792,TAP2,inf
793,SLFN5,inf
794,IFITM1,inf
795,TRIM22,inf
796,CX3CL1,inf
797,CMPK2,inf
798,LAMP3,inf
799,IFI44,inf
800,JUN,inf
801,CXCL11,inf
802,OPTN,inf
803,PSMB8-AS1,inf
804,LGALS9,inf
805,TIPARP,inf
806,IFITM3,inf
807,UBE2L6,inf
808,PNPT1,inf
809,TRIM38,inf
810,PRKD2,inf
811,IL6,inf
812,PML,inf
813,PLEKHA4,inf
814,NUB1,inf
815,ETV7,inf
816,IDO1,inf
817,ATF3,inf
818,PARP12,inf
819,ETS2,inf
820,EPSTI1,inf
821,SP100,inf
822,STAT2,inf
823,IFI16,inf
824,OASL,inf
825,RIGI,inf
826,OAS1,inf
827,APOL6,inf
828,HELZ2,inf
829,ISG15,inf
830,XAF1,inf
831,IFIH1,inf
832,TNFSF10,inf
833,PPP1R15A,inf
834,RNF213,inf
835,SAMD9,inf
836,PARP14,inf
837,MX1,inf
838,SAMD9L,inf
839,RSAD2,inf
840,IFIT3,inf
841,GBP4,inf
842,OAS2,inf
843,NT5C3A,inf
844,CXCL10,inf
845,ISG20,inf
846,IRF1,inf
847,MT2A,inf
848,IFI44L,inf
849,APOL2,inf
850,USP18,inf
851,DDX60L,inf
852,STAT1,inf
853,IFI35,inf
854,SP110,inf
855,IRF7,inf
856,NFKBIA,inf
857,MX2,inf
858,ZNFX1,inf
859,GBP1,inf
860,OGFR,inf
861,PLAAT4,inf
862,SAMHD1,inf
863,CXCL1,inf
864,IFIT5,inf
865,TAPBP,inf
866,GNB4,inf
867,BAZ1A,inf
868,RTP4,inf
869,HERC6,inf
870,TMEM140,inf
871,NMI,inf
872,CHD2,inf
873,TRIM56,inf
874,PIM3,inf
875,GPBP1,inf
876,CEACAM1,inf
877,CXCL8,inf
878,SP140L,inf
879,NR3C1,inf
880,GBP2,inf
881,PMAIP1,inf
882,UBA7,inf
883,USP9X,inf
884,ICAM1,inf
885,ANKRD12,inf
886,DHX58,inf
887,PLAUR,inf
888,TXNIP,inf
889,PSME2,inf
890,MOV10,inf
891,LAP3,inf
892,SLC25A28,inf
893,ZFP36,inf
894,CD274,inf
895,RSRC2,inf
896,ZCCHC2,inf
897,PHACTR4,inf
898,CFLAR,inf
899,ARRDC3,inf
900,BIRC3,inf
901,HSH2D,inf
902,BATF2,inf
903,PARP9,inf
904,EIF2AK2,inf
905,NLRC5,inf
906,NFKBIZ,inf
907,SHFL,inf
908,SAT1,inf
909,GBP3,inf
910,PLSCR1,inf
911,IL15RA,inf
912,TRIM25,inf
913,PPM1K,inf
914,DDX60,inf
915,PARP10,inf
916,INHBA,inf
917,CFB,inf
918,DTX3L,inf
919,TRANK1,inf
920,ERAP2,inf
921,IFNB1,inf
922,CCNL1,inf
923,TRIM5,inf
924,TNFAIP2,inf
925,RBBP6,inf
926,SOX9,inf
927,ARID4B,inf
928,RABGAP1L,inf
929,NCOA7,inf
930,CNP,inf
931,IER3,inf
932,SLC15A3,inf
933,CXCL3,inf
934,TNFAIP3,inf
935,IFI27,inf
936,ADAR,inf
937,CXCL2,inf
938,NAMPT,inf
939,CLTRN,inf
940,STX16,inf
941,ADAM28,inf
942,DRAM1,inf
943,IKZF3,inf
944,BTN2A1,inf
945,CAB39,inf
946,JAK2,inf
947,TRIB1,inf
948,LCA5,inf
949,FRMD4B,inf
950,ATF4,inf
951,WHAMM,inf
952,BDP1,inf
953,DUSP4,inf
954,ZNF532,inf
955,IFITM2,inf
956,SLCO3A1,inf
957,NKX3-1,inf
958,SNX6,inf
959,KMT2A,inf
960,ANKRD17,inf
961,BAZ2A,inf
962,UBA6,inf
963,CARD16,inf
964,CEBPD,inf
965,HLA-J,inf
966,STK19,inf
967,DUSP16,inf
968,SETX,inf
969,RAPGEF5,inf
970,PER1,inf
971,BMP2,inf
972,SERPING1,inf
973,FOSL2,inf
974,PI4K2B,inf
975,CHD7,inf
976,MAFF,inf
977,REC8,inf
978,PLXNA2,inf
979,B4GALT5,inf
980,RNF111,inf
981,WTAP,inf
982,KAT6A,inf
983,SON,inf
984,FZD5,inf
985,RBM5,inf
986,GDF15,inf
987,MST1R,inf
988,ZNF787,inf
989,CASP4,inf
990,HIVEP1,inf
991,AKIRIN1,inf
992,ZNF107,inf
993,USP15,inf
994,CDKN2B,inf
995,SLC25A37,inf
996,TICAM1,inf
997,BTN3A3,inf
998,ARAP2,inf
999,MTUS1,inf
1000,GADD45B,inf
1001,TAOK1,inf
1002,MBP,inf
1003,ANKRD10,inf
1004,UGCG,inf
1005,KCNJ15,inf
1006,EXT1,inf
1007,LIF,inf
1008,BCL2L14,inf
1009,RCAN1,inf
1010,ARID5B,inf
1011,SMG1,inf
1012,ASH1L,inf
1013,REV3L,inf
1014,RNF145,inf
1015,SH3KBP1,inf
1016,ATXN7,inf
1017,RBM6,inf
1018,CASP10,inf
1019,ZC3H4,inf
1020,RNF149,inf
1021,QKI,inf
1022,EGFR,inf
1023,PDZD2,inf
1024,USP33,inf
1025,SOCS3,inf
1026,ZFX,inf
1027,TIA1,inf
1029,E2F3,inf
1030,AASS,inf
1031,PDP1,inf
1032,HHEX,inf
1033,CPEB3,inf
1034,MRGBP,inf
1035,ZC3H12C,inf
1036,DENND4A,inf
1037,KDM6A,inf
1038,SERTAD1,inf
1039,HDAC9,inf
1040,CREB1,inf
1041,H2BC5,inf
1042,MAP3K14,inf
1043,C1R,inf
1044,CREB5,inf
1045,NOCT,inf
1046,COL7A1,inf
1047,MXD1,inf
1048,ZNF267,inf
1049,CH25H,inf
1050,HAPLN3,inf
1051,FBXW7,inf
1052,NUDCD1,inf
1053,FAM83B,inf
1054,ERAP1,inf
1055,ATR,inf
1056,RBMXL1,inf
1057,GBP1P1,inf
1058,NFKB2,inf
1059,ZBTB43,inf
1060,SFSWAP,inf
1061,LIFR,inf
1062,SLC1A3,inf
1063,AKAP8L,inf
1064,SNIP1,inf
1065,TP53BP2,inf
1066,BPTF,inf
1067,ZNF618,inf
1068,LNPEP,inf
1069,VEGFA,inf
1070,SAMD4A,inf
1071,USP25,inf
1072,CLIP1,inf
1073,TAF1D,inf
1074,IL32,inf
1075,EXOC3L4,inf
1076,KPNA4,inf
1077,JAK1,inf
1078,PPFIBP1,inf
1079,FILIP1L,inf
1080,EP300,inf
1081,CHD6,inf
1082,IWS1,inf
1083,PHLDB2,inf
1084,TLR3,inf
1085,KDM6B,inf
1086,ZNF644,inf
1087,CD55,inf
1088,BTG1,inf
1089,SUCO,inf
1090,FOXO1,inf
1091,KBTBD2,inf
1092,CD68,inf
1093,TNFRSF14,inf
1094,BOD1L1,inf
1095,PTGS2,inf
1096,NFKB1,inf
1097,CTSS,inf
1098,IL4I1,inf
1099,RBM39,inf
1100,KIAA0040,inf
1101,SAA2,inf
1102,FRS2,inf
1103,AFF4,inf
1104,IL1A,inf
1105,UBE2Z,inf
1106,PRR15,inf
1107,SMAD3,inf
1108,DYNC1H1,inf
1109,FLT3LG,inf
1110,SYNE2,inf
1111,FNDC3B,inf
1112,RRBP1,inf
1113,ZBTB38,inf
1114,UBR4,inf
1115,RBBP8,inf
1116,ANKRD18B,inf
1117,MASTL,inf
1118,GATA6,inf
1119,ANKRD11,inf
1120,PPP4R2,inf
1121,PARP8,inf
1122,MYOF,inf
1123,YEATS2,inf
1124,NAPA,inf
1125,ZBTB20,inf
1126,CCL20,inf
1127,FNBP4,inf
1128,FYTTD1,inf
1129,USF1,inf
1130,SOCS1,inf
1131,RTKN2,inf
1132,ZFAS1,inf
1133,KLF10,inf
1134,USP47,inf
1135,GOLGB1,inf
1136,ZC3H12A,inf
1137,C3,inf
1138,SERPINB9,inf
1139,TRIP11,inf
1140,RBMS2,inf
1141,CSRNP1,inf
1142,HES4,inf
1143,ATRX,inf
1144,RAB3IP,inf
1145,TMEM62,inf
1146,PPP2R2A,inf
1147,H4C3,inf
1148,DAB2IP,inf
1149,TRA2A,inf
1150,MIR155HG,inf
1151,DUSP1,inf
1152,MYC,inf
1153,PIK3R3,inf
1154,RBCK1,inf
1155,BLZF1,inf
1156,NEDD9,inf
1157,KDM2A,inf
1158,OGA,inf
1159,GMPR,inf
1160,USP42,inf
1161,FAM111A,inf
1162,HEXD,inf
1163,ITSN2,inf
1164,RNF19B,inf
1165,ZFP36L1,inf
1166,DDIT4,inf
1167,NIPBL,inf
1168,TLK2,inf
1169,MAP3K13,inf
1170,HK2,inf
1171,HUWE1,inf
1172,BCL3,inf
1173,SLC28A3,inf
1174,JADE2,inf
1175,ANKIB1,inf
1176,LIPA,inf
1177,KLF5,inf
1178,SREK1,inf
1179,ADPRS,inf
1180,SLC12A7,inf
1181,RASSF6,inf
1182,SMARCA5,inf
1183,PSMA6,inf
1184,CASP7,inf
1185,RUBCN,inf
1186,MACC1,inf
1187,PA2G4P4,inf
1188,ELF1,inf
1189,RAB24,inf
1190,UBR2,inf
1191,ZC3H13,inf
1192,ANKRD33B,inf
1193,TRAF4,inf
1194,MTF2,inf
1195,SKIL,inf
1196,GADD45A,inf
1197,ARHGAP29,inf
1198,STING1,inf
1199,RANBP2,inf
1200,STARD4,inf
1201,MIER1,inf
1202,BMPR2,inf
1203,OTUD4,inf
1204,XIAP,inf
1205,ODF3B,inf
1206,CDK12,inf
1207,EHD4,inf
1208,DUSP8,inf
1209,DST,inf
1210,DENND3,inf
1211,FAF2,inf
1212,AREG,inf
1213,ITGB8,inf
1214,APOBEC3G,inf
1215,RANGAP1,inf
1216,N4BP2L2,inf
1217,ZC3H11A,inf
1218,GCC2,inf
1219,TGIF2,inf
1220,ITPRIPL2,inf
1221,USP34,inf
1222,TCF7L2,inf
1223,IFNL3,inf
1224,NRIP1,inf
1225,ABL2,inf
1226,NECTIN2,inf
1227,ZFYVE26,inf
1228,BTN3A2,inf
1229,KDM5B,inf
1230,ZDHHC14,inf
1231,CASP1,inf
1232,PTP4A1,inf
1233,FYB1,inf
1234,CIITA,inf
1235,SETD5,inf
1236,ARHGAP26,inf
1237,WASHC4,inf
1238,MAP4K4,inf
1239,RLF,inf
1240,AKAP9,inf
1241,TNFRSF25,inf
1242,PLK2,inf
1243,SPTBN1,inf
1244,ADAMTS9,inf
1245,ANKFY1,inf
1246,PCGF5,inf
1247,NSRP1,inf
1248,SHOX2,inf
1249,TSC22D2,inf
1250,DAB1-AS1,71.43417764128975
1251,SLC5A5,69.45489166302102
1252,NRIR,69.08800458085744
1253,RUFY4,68.77382011535569
1254,SPTA1,61.03970010819026
1255,ADAMTSL3,57.29816966775557
1256,SCN3A,56.34845688693257
1257,CLEC7A,55.31344683000975
