,symbol,Rank
0,BIRC3,39.358769939150605
1,TRAF1,10.741946704871259
2,FOXD1,9.213091456608582
3,G0S2,8.635741782593456
4,DERA,8.39497199728631
5,RRAD,8.278525899870488
6,PCNA,7.439057744706622
7,STC1,7.079111201197977
8,H1-3,6.305502153747659
9,SNX3,6.246961927578452
10,CAPN2,5.9265330295107805
11,ISOC1,5.656802199122993
12,GADD45A,5.593116622726783
13,PRSS23,5.487823122238289
14,CYB5A,5.380518183559747
15,MYC,5.194909288819878
16,HSPA1B,5.188876631683224
17,ID3,4.7754635922897775
18,CHST14,4.718615507458559
19,HAUS1,4.699986454358499
20,FBXO5,4.649573062135516
21,TMEM70,4.475500746095383
22,CLDN1,4.420691015656357
23,MYBL1,4.406089868952608
24,PEG10,4.396496051889044
25,SETD9,4.394091485075673
26,IFIH1,4.361876655597525
27,MAGEA3,4.335143058637636
28,IFIT1,4.1816216347158495
29,RNF11,4.111826650683707
30,ATP5F1C,4.051437341828083
31,DACT1,3.9785270793905805
32,PDCL3,3.9756039927914513
33,SQSTM1,3.9685647287886545
34,B3GNT5,3.9362796076802478
35,COMMD8,3.9202061518712163
36,CD83,3.7828060699806896
37,BHLHE40,3.721345387617077
38,EPS8,3.718178961630567
39,ARL14,3.6865559974647133
40,CFL2,3.655990779985338
41,ARL6IP5,3.6481816850982773
42,E2F8,3.6363409923847
43,LYSMD2,3.632162278035693
44,KLF10,3.522897224780125
45,PEX3,3.4390939549966917
46,SDHAF3,3.42781142781646
47,RNF130,3.3949690396858907
48,VEGFC,3.3606388221281835
49,ERRFI1,3.31322563720681
50,TNC,3.3128380827124473
51,TIPARP,3.3046649269629467
52,MBNL2,3.3002581037385093
53,LAPTM4B,3.2995355920929015
54,SNX9,3.2687712867065
55,DUSP1,3.1827511618877584
56,FGF5,3.1489484653961415
57,C15orf48,3.1245617450329304
58,PSMC2,3.1117588057186385
59,ARPC5,3.1053907773742493
60,ANXA5,3.0977446614896595
61,EMB,3.0857606243010656
62,SH3BGRL3,3.059461123324701
63,TXNDC9,3.058091467966671
64,EGLN1,3.040737878075587
65,SELENOF,3.03962611298834
66,RPLP0,2.9938821539614953
67,ATP5PB,2.9910343220497944
68,COPS2,2.975389305618056
69,UMAD1,2.9744026669256245
70,SYTL2,2.966008132243241
71,BLTP3B,2.9385851122306628
72,PPP1R2,2.9335146111510793
73,PLSCR1,2.903005851049655
74,HIKESHI,2.902319233901573
75,PSMA5,2.88083564312562
76,ARMT1,2.8782369738155964
77,H1-4,2.8718053679366036
78,DAP,2.8696623163894506
79,ACTR3,2.844345631995813
80,PCGF6,2.830536094294662
81,NDUFB6,2.761906434393664
82,CCNE2,2.7448686657275756
83,PIP4P2,2.732089840042289
84,NIPSNAP2,2.7310602289325625
85,SCP2,2.714619055976262
86,NFKBIE,2.7047527873066484
87,TXN,2.6771267260409406
88,NDUFAF4,2.675171565094912
89,MCM6,2.6617833587861703
90,ETFA,2.660041182325245
91,PHLDA1,2.6498516912009253
92,TPM4,2.6420522799700055
93,PGM1,2.6223446890948425
94,CCNG1,2.611209610192122
95,F2RL1,2.6073113130152636
96,CYSTM1,2.6032199718267734
97,VIM-AS1,2.588408243548103
98,RANBP9,2.581524827966495
99,MCMBP,2.5609159137634045
100,MAPRE1,2.550540947720585
101,BTF3,2.5324356336084417
102,FOXP2,2.5154421195023295
103,MRPL3,2.51260439076351
104,GEM,2.493761091369703
105,XRCC4,2.487442264162811
106,DCTN6,2.471276502459025
107,PPP1CB,2.469114444477309
108,SSTR2,2.448697757412332
109,SEPHS2,2.4385541417741345
110,MCM2,2.4122362756962694
111,SGCE,2.4069637996276487
112,CAPNS1,2.3961069171066547
113,SUV39H2,2.390391954869667
114,MSRA,2.3900260953697248
115,PSMC4,2.3693788622165366
116,SLC25A5,2.35802158969349
117,NEK7,2.3519311097746147
118,MCUB,2.341511192915271
119,ACAA2,2.3356701873210177
120,WWP1,2.3285618513811945
121,PCLAF,2.314161053752028
122,EMC4,2.3030965629648916
123,CDK2AP1,2.2846976703103037
124,GLRX,2.2842507815792676
125,TMEM200A,2.279328053201692
126,MFF,2.279324289331724
127,MLLT11,2.261864735015955
128,ACSL1,2.2600724996517254
129,PANX1,2.2588052310669036
130,DYNLT3,2.25665140883348
131,PTX3,2.2481970132518603
132,MRPL9,2.225477004231022
133,SPTSSA,2.2230006756607907
134,NXPH2,2.2173952321332666
135,ETNK2,2.206250299483126
136,OLA1,2.2036535982957712
137,DDX47,2.192070687117131
138,SPESP1,2.1767070051688275
139,TGFBR2,2.176623414076014
140,COBLL1,2.172914741050717
141,EIF4H,2.1723389030208273
142,AP3S1,2.1641115591075737
143,MAP2K1,2.1585626100254207
144,CLIC4,2.1574777561840923
145,TMEM14A,2.1565878929224933
146,SNRPA1,2.151832391438242
147,TXNRD1,2.148038119455129
148,SDHD,2.146710034285398
149,PRKACB,2.144388039164196
150,TPD52,2.1441867215616206
151,RLIG1,2.1407604846772426
152,KITLG,2.1407526710667395
153,RSU1,2.139887295857773
154,HPRT1,2.133381767443087
155,IL7,2.1151503232380513
156,SLC25A4,2.112299719928229
157,TIFA,2.10794861835328
158,PCCB,2.1008202521594557
159,TMEM230,2.0953052579108515
160,ANLN,2.093727799456754
161,WLS,2.0821948647594257
162,AMD1,2.0814091345507686
163,UBE2N,2.071431645420906
164,CSTF2,2.068851450554421
165,RTL8B,2.0651313608097737
166,RB1,2.0553403841518905
167,SKP2,2.0551177546703117
168,C1QBP,2.0536335370186105
169,SNX10,2.044165995214517
170,BPGM,2.0428031352698555
171,MRPL39,2.0380231461424207
172,FAM3C,2.0335781905979102
173,TMEM14C,2.009009319986835
174,PDZD11,1.9982078394208045
175,NPFFR2,1.9918490333789942
176,TCEA1,1.9774564006076338
177,COX11,1.9704838373289073
178,ANKRD36BP1,1.9688802816554987
179,ACYP2,1.9681783841554534
180,TMEM170B,1.9674919825350892
181,ABCE1,1.963647176853538
182,NEDD4,1.960071270784931
183,TWF1,1.9537159331909295
184,RAP1A,1.9422516886325762
185,GLO1,1.9403478999326296
186,RIPK4,1.9400564360007804
187,CA2,1.9228872363933658
188,ITM2B,1.9154030866988907
189,NT5DC1,1.9141561516753325
190,NDFIP2,1.8949315624664296
191,DIPK1A,1.8920460643279398
192,POGLUT3,1.887907453636099
193,H2BC12,1.8877020874494947
194,CUL3,1.8734261439160922
195,SMIM30,1.85800565521427
196,TMEM106B,1.8563143537015203
197,TPD52L1,1.8525176710934177
198,GHITM,1.850667015771461
199,TXNL1,1.846465809058303
200,ARL2BP,1.844840238963312
201,HPDL,1.843914563132633
202,CD164,1.8338206786656628
203,RAD18,1.8313045122577671
204,GPR19,1.8300684047036238
205,ZNF706,1.8257461057339135
206,MAN1A1,1.8242488012662847
207,MGAT2,1.8203732236129133
208,CTNNAL1,1.8201009151494905
209,SNAP91,1.8164429494087553
210,TSPAN13,1.8082248798874228
211,SNX7,1.8071501260486298
212,IL1RAP,1.8002649777011475
213,EIF2S1,1.7910334778048729
214,NAA50,1.7836381907986663
215,STX11,1.781567318900692
216,CDKN1A,1.7794236092244318
217,KAT2B,1.7750761437133424
218,SEC23B,1.7693803279903417
219,PRKAR2B,1.768251323929351
220,LYN,1.7672856788225682
221,HSD17B4,1.7659115505262482
222,ESCO2,1.764450858552992
223,RAB1A,1.7516412959538326
224,FBXL5,1.751496442758638
225,CHCHD3,1.7310193843915536
226,VIM,1.7296754241800756
227,NUS1,1.70654570706591
228,RAB23,1.705480672890117
229,KDELR3,1.6985240988600576
230,CEBPD,1.6981219712568907
231,TMEM243,1.6979195324129792
232,PSMA3,1.6977722255050778
233,TMEM14B,1.6952634248972114
234,RAB27B,1.689550895447341
235,MRPL36,1.6781344746814955
236,CHMP2B,1.6752162895272635
237,EID1,1.666965458378561
238,MDH1,1.6640930300928913
239,FTH1,1.660522669733948
240,VDAC1,1.659397737046318
241,DKK1,1.6590520482215196
242,COPB2,1.6567255449400582
243,UBL3,1.6540500595748922
244,RMI1,1.6506425679869083
245,SLC39A8,1.6441987248402625
246,VAMP7,1.6439560361875922
247,CNN3,1.6412619268751607
248,NCKAP1,1.6388845444580886
249,SRD5A3,1.6378333174308026
250,CDKN2A,1.636843856401663
251,AASDHPPT,1.6313860895291956
252,LCMT2,1.6243474799215174
253,HAT1,1.6231287664884195
254,ECHDC1,1.6173379338339473
255,EXO1,1.6166937191836466
256,MRPL49,1.615311565227291
257,TRIM47,1.6084238253040188
258,GPN3,1.6062489053217404
259,ACOT13,1.6039422468169173
260,FAF1,1.6007536083726268
261,INAFM2,1.6003497598313714
262,ABITRAM,1.5953303602281625
263,TRAM1,1.5916891785847926
264,TPRKB,1.5907894105344045
265,PGAM1,1.5898789001823301
266,TBC1D23,1.5875960350954483
267,ITGB1BP1,1.5813875902235124
268,RFC3,1.5801266444520299
269,COPB1,1.578566677039628
270,CREB3L2,1.5780969039657022
271,ARL6IP6,1.5775464800388022
272,TMTC3,1.5737136167336927
273,PDE6D,1.5710138086343604
274,MME,1.5698171769828857
275,METTL9,1.559091425743608
276,APIP,1.5561849691322782
277,DYNLRB1,1.5535723998672157
278,EIF3H,1.547110868752786
279,SBDSP1,1.544218786971797
280,CMAS,1.5440253202143213
281,SRPX,1.5374967891059579
282,RFK,1.534374436364851
283,PEPD,1.5272781670212416
284,PSMA6,1.5216361107510243
285,SBDS,1.5187882713491931
286,CNTN1,1.5120973000426863
287,CHST7,1.5119010016640668
288,RIPK2,1.5079237293382906
289,GULP1,1.5045866326438075
290,BZW1,1.5038998135090496
291,TFDP1,1.4998501981058496
292,C12orf75,1.4993244559874996
293,TMEM123,1.4989775616250471
294,COPS8,1.4985987890274022
295,PUDP,1.498585349792535
296,PKIG,1.497230288391457
297,POPDC3,1.4967600200175357
298,UPRT,1.4952636351111979
299,SDHB,1.4911411235882674
301,OAS3,1.4851993482494206
302,CRABP2,1.4807642841353392
303,MRPL50,1.4789754523195207
304,UBR7,1.4769832192577306
305,STARD3NL,1.472913745949755
306,MRPL16,1.4712600012924024
307,CRYL1,1.471189709541734
308,EXOC5,1.4664119401062046
309,GTSF1,1.466168327141162
310,METTL5,1.4625351114583638
311,ZNF639,1.4589228903807128
312,MRPS22,1.450254535413057
313,SLC10A4,1.4476315850049921
314,GNPDA2,1.445892261454533
315,PERP,1.4424168494424467
316,SOCS2,1.441746441518364
317,UBE2D2,1.4396693885308243
318,CDKN2C,1.4381093859226421
319,TMEM50A,1.4374493849406518
320,LMBRD1,1.4358976533863692
321,THAP11,1.4289718790229307
322,KRT10,1.4285762367941615
323,NMI,1.4282952919106653
324,E2F5,1.4270825633532664
325,PCGF5,1.4270519316412502
326,NUDT5,1.4260967600186325
327,CYB5R4,1.4197276901148008
