,symbol,Rank
142,LAMC2,2.3256417785553083
143,TSPAN13,2.324339495090134
144,SELENOF,2.307164990498636
145,LYSMD2,2.2822065391630466
146,NFKB1,2.278816623086745
147,COPS2,2.273414703981016
148,CDK2AP1,2.2716151969991527
149,PRDX4,2.2421962895693883
150,VEGFC,2.2371988025122818
151,RAP1B,2.2193668324595333
152,NUS1,2.1955241654222473
153,L3HYPDH,2.1891971373972656
154,EMB,2.187550242863994
155,ARL2BP,2.1870727552695115
156,RRM2,2.1730220484822693
157,BIRC2,2.169023870924523
158,CHST11,2.147482420399064
159,SGCE,2.141793674848596
160,TMEM126A,2.1160850159308273
161,BLTP3B,2.109139235886652
162,ISOC1,2.107029314186323
163,IRAK2,2.0971237056297136
164,FBXO2,2.0905888102177266
165,ANXA7,2.085798773111323
166,RCAN1,2.070262886948865
167,CAPNS1,2.0559654767956963
168,CHST14,2.0454953274778886
169,NEDD4,2.0392935751880157
170,UBE2N,2.0311283454852735
171,BAG2,2.030707788963436
172,MAP2,2.0297101740509627
173,TXNL1,2.0200615281300824
174,MAP2K1,1.9971523921678023
175,CYB5A,1.9957657682494845
176,ID2,1.9933076839323263
177,PKM,1.9696868052306968
178,VDR,1.9649762434837859
179,PLAU,1.9545018659635929
180,ARF4,1.946057999355056
181,WTIP,1.939533076725152
182,BMERB1,1.938192165492558
183,STRAP,1.9356346864656715
184,SH3BGRL3,1.9320925921231344
185,PGK1,1.9273991126009085
186,BANP,1.917491960710701
187,SDHAF3,1.9144519000581013
188,VIM-AS1,1.902662867863514
189,HOXB2,1.8977815457935874
190,SMAGP,1.894946304498026
191,HSD17B10,1.8706604326025158
192,HS3ST3A1,1.8612250747248427
193,DERA,1.8534337558188272
194,AMD1,1.8508275065684634
195,SDHD,1.842136889236527
196,CAB39,1.8387185950648828
197,RCC1L,1.830503918558408
198,MRPL36,1.8293575414172558
199,ITGAV,1.829089100655541
200,TPRKB,1.8151658307748362
201,HIKESHI,1.814037332298934
202,CALM2,1.8116771417748656
203,SRI,1.8089633925876123
204,SRXN1,1.8041565599581162
205,RBM3,1.8002495025500502
206,PSMD14,1.796315094998824
207,ITGB5,1.7963119809349375
208,EPS8,1.789399393583833
209,THAP11,1.7838118287821894
210,SDHB,1.7823918780201509
211,H2BC12,1.7751277495962416
212,CDC123,1.7702898235192113
213,CCDC86,1.7614131164137936
214,MARS2,1.7607113851020706
215,MRPS23,1.7570753477841532
216,LTBP1,1.7392223903286785
217,PSMD6,1.736636820172666
218,PLAUR,1.7261382643575327
219,MICAL2,1.725056510540873
220,PSMD2,1.7223442717830633
221,CALB2,1.7153350271807055
222,TAGLN2,1.7143940881802515
223,RSU1,1.7105509268475547
224,ROR1,1.703929277761795
225,CSGALNACT1,1.7021850547258646
226,BARX2,1.689445503016333
227,MFSD1,1.687646532605706
228,RNF145,1.6681857235181174
229,TEX30,1.642207858147546
230,EEIG1,1.6409988487077867
231,SYTL2,1.6393483153509623
232,MRPL49,1.6258584949788337
233,CFL2,1.6253208156227836
234,CASP3,1.6212209420743795
235,RB1,1.6210640317474652
236,RPLP0,1.6145820539034126
237,TPD52,1.6137506720616004
238,TMX1,1.610050516559513
239,DYNLT3,1.6045560263114556
240,SEC13,1.6043307797368784
241,COPS8,1.6014927575285591
242,RFK,1.5978093453814244
243,ANLN,1.5968575237580962
244,POGLUT3,1.5869755356669961
245,ITGB1,1.5857385242257667
246,MCUB,1.5766797480382664
247,GOLT1B,1.5740535416484203
248,CMPK1,1.5705611751063953
249,TNFRSF12A,1.5626496104814154
250,AP3S1,1.5598784824013698
251,MCMBP,1.5480676461012972
252,MELK,1.5386707148067011
253,NFKBIA,1.538453308572352
254,SFT2D1,1.5303539995570743
255,HCCS,1.5077619047549995
256,INA,1.5060830934845715
257,TIPARP,1.5044545246803305
258,DPH3,1.5019038090362282
259,PRPS1,1.4996630296542737
260,ACYP2,1.498874462243361
261,TFB2M,1.4984065268766884
262,EEF1E1,1.4954969998599368
263,ANO6,1.492728856031964
264,PSMA6,1.4839282514058791
265,CHCHD3,1.479501322971055
266,CRH,1.4767511042741917
267,ADK,1.4665883491940974
268,CDC26,1.4589633764861094
269,CD47,1.4570244730579964
270,PKIG,1.4511232786551955
271,SNX7,1.4380081868000296
272,TNFAIP3,1.4378970203783563
273,HPRT1,1.4358988962344725
274,TFDP1,1.4326112270833522
275,IPO4,1.424508032933271
276,VPS25,1.4133544887285798
277,TMEM64,1.4080605822327983
278,MFSD12,1.407071924282553
279,GPR176,1.3941593555594596
280,BCL7B,1.393013741043505
281,LSM6,1.391342330884723
282,RLIG1,1.3896379143158708
283,SCCPDH,1.385648418322487
284,CD82,1.384166262769159
285,LAP3,1.3780229378920328
286,PLK2,1.3755390545626731
287,RAP2A,1.368836281712382
288,E2F5,1.3526578899428554
289,MSRA,1.3500288100157551
290,MRPL39,1.3359226368066621
291,UCHL3,1.3328113478203314
292,PNP,1.3268180336331536
293,SGMS1,1.3246181624650184
294,FZD7,1.3182654503285653
