,symbol,Rank
177,MAPK8IP3,-1.262192890418011
178,KDM5A,-1.2647281293199357
179,IFFO1,-1.266080559761454
180,TRIM11,-1.2707119621369074
181,DLG4,-1.2723779347767223
182,ZBTB8A,-1.2727766763033983
183,STAG3,-1.273199114845915
184,VPS53,-1.2772764932640688
185,TEP1,-1.2779697959773983
186,DBT,-1.2787704330893566
187,ARHGEF19,-1.280404825901986
188,SOCS7,-1.281576234753699
189,UBE2Q2P1,-1.2820354356140145
190,ATP8B3,-1.283164191271683
191,USP32P1,-1.2854737631206794
192,NSUN5P2,-1.2924783263710673
193,PHF1,-1.2944063382564321
194,PDCD11,-1.2953604821949836
195,ZSCAN9,-1.2963729098308505
196,GBA2,-1.297706126851089
197,RBBP6,-1.3062785572680813
198,AACSP1,-1.3077280916036516
199,PA2G4P4,-1.3078842854438584
200,VILL,-1.3087608962430441
201,AHSA2P,-1.3100552284056146
202,MNT,-1.3118088183986503
203,RFNG,-1.312339955305301
204,NBR2,-1.3138104813471263
205,PHYKPL,-1.3138427806662558
206,INGX,-1.3209781024904128
207,ASPM,-1.3260803022135748
208,POMT2,-1.3293469810025225
209,VAMP1,-1.3335453209845014
210,DSTYK,-1.334168788075002
211,RPL13AP3,-1.3351831276309647
212,PCNT,-1.3393564613959277
213,ING5,-1.3396305580515766
214,PRPF40B,-1.3412464450024446
215,CHP1P2,-1.345549485855005
216,MIGA2,-1.3477741980471531
217,STK11IP,-1.3485504316910828
218,SLC2A11,-1.3494421213011798
219,TNRC6C,-1.3510894114338035
220,CCDC14,-1.3521030160424425
221,ZNF3,-1.363440425390753
222,SLC38A10,-1.3645167976015897
223,ZNF33B,-1.3657189069263123
224,PROCA1,-1.3694734238821318
225,GTPBP2,-1.370614965283972
226,ARHGAP11B,-1.3719690452102653
227,CENPF,-1.3756705927426032
228,DGAT1,-1.3793933284994406
229,CFLAR,-1.3800883357264002
230,NDOR1,-1.3832806022244961
231,ULBP1,-1.3843354590277754
232,TCF20,-1.384416273739532
233,PRRC2C,-1.3844177651497505
234,ANKRD20A9P,-1.385222978041988
235,ZNF818P,-1.3886574238970764
236,HES7,-1.3931948209263962
237,AKT1S1,-1.395204861677246
238,CPT1B,-1.3952838066608595
239,ADARB1,-1.3990688983067046
240,ANKRD36C,-1.4067059456877729
241,UBN1,-1.408878089094263
242,WASH3P,-1.411572446248313
243,PSMA3-AS1,-1.4166798436348944
244,D2HGDH,-1.418196419829967
245,TTC14,-1.4216931346106616
246,ADM5,-1.4224755825455124
247,ANKRD26,-1.4249466885907507
248,SEPSECS-AS1,-1.4254150947129396
249,MDN1,-1.429527781305805
250,DANT2,-1.435080735209044
251,LDLR,-1.4374582829596558
252,FBXL20,-1.4403359573393266
253,HERC2P7,-1.4459644788000448
254,NMT2,-1.446305155830732
255,C1RL-AS1,-1.4493860589550998
256,FTH1P3,-1.4495927622800824
257,CCDC17,-1.4496646603338532
258,PPIEL,-1.4498020285032942
259,PSRC1,-1.4508487715380216
260,SPEN,-1.4511208988913962
261,TSPYL2,-1.4539842786506587
262,CCDC191,-1.4540220870854947
263,YJEFN3,-1.4581312721204789
264,ZNF346,-1.4584607971286898
265,MKRN9P,-1.4592719850067641
266,HSD3B7,-1.4594316219489463
267,PSMD6-AS2,-1.4594625368629428
268,OSER1-DT,-1.4597757453708045
269,TMC6,-1.461743527398655
270,PHKG2,-1.465993887382251
271,AGRN,-1.4660025135853767
272,HMG20B,-1.4704078764555708
273,ZNF426,-1.4769864539163642
274,AP1G2,-1.478680764816619
275,MAN2C1,-1.4823214229198438
276,GOLGA6L9,-1.4826158090144543
277,NLRP1,-1.4838336840879287
278,ZNF605,-1.483855738413087
279,SRRM2,-1.4859003698286053
280,CELSR3,-1.4976295103636306
281,CAPN12,-1.498955277316024
282,RANGAP1,-1.5117859330176389
283,EPS8L2,-1.5132149813020204
284,RBM41,-1.517388185381642
285,YY2,-1.5198719533900347
286,LINC01311,-1.5200758360264122
287,PCSK4,-1.521612555897971
288,NEK8,-1.5229297568877214
289,NUP43,-1.5229768881472026
290,UPF3A,-1.5276110918735117
291,NEXN,-1.528775948609961
292,PLEKHN1,-1.5289018941768586
293,CBFA2T2,-1.5294724127344896
294,CEP152,-1.5306031484592435
295,RBM6,-1.534125975567805
296,FAR2P2,-1.5360405706575873
297,ZNF841,-1.5362232496178116
298,XYLT2,-1.5423502631479808
299,CSTF3-DT,-1.5463728707090838
300,MAPK11,-1.5495326680806276
301,FAM193A,-1.5499183330766206
302,LPIN3,-1.5506784112874696
303,GUSBP4,-1.55110342305106
304,GPC2,-1.553481568557526
305,SLC38A7,-1.5542604564909015
306,ZNF160,-1.5566618876759135
307,MIRLET7BHG,-1.558189262880001
308,NEURL4,-1.5615078280223214
309,TNRC6A,-1.5697319638653422
310,KMT2B,-1.572585627301451
311,ADGRL1-AS1,-1.5731235998454598
312,GON4L,-1.575439056117069
313,FHAD1,-1.5772803183794748
314,TERT,-1.5801643606186822
315,IFNE,-1.583090763095236
316,CHD7,-1.5905306763905211
317,FAM133CP,-1.5970827736495747
318,GGT7,-1.6014280376488055
319,DDX11,-1.6053951617443731
320,ING4,-1.608045660439441
321,RHPN1,-1.6153921641900344
322,TRMT1,-1.6161587230280856
323,INPP5E,-1.62008784285656
324,ASIC3,-1.6207806410073893
325,STK11,-1.623474340307034
326,RINL,-1.6243427484525113
327,STAT2,-1.627013520366203
