,symbol,Rank
142,ZNF791,-1.2489577084286174
143,TRABD2A,-1.264023570436024
144,CLCN7,-1.2667899378155847
145,SYTL4,-1.2699643388883477
146,AP1G2,-1.2700402602978442
147,KIFC2,-1.2736918949797462
148,LINC01311,-1.2760506157974918
149,PGM5P2,-1.2781904790682868
150,XYLT2,-1.2790584689942641
152,B3GNTL1,-1.2896972912160631
153,HDAC6,-1.2993956959602135
154,ZNF781,-1.3031148048280068
155,GDPD3,-1.3085622335016196
156,ZNF91,-1.3099648748916413
157,DPPA2,-1.316247843077077
158,BAHCC1,-1.319598349724105
159,PKD1,-1.3224362226780675
160,CCDC136,-1.3230498591546724
161,MCM3AP-AS1,-1.3274044013232615
162,CDK10,-1.327701446033977
163,ING4,-1.332732040053732
164,KRBA2,-1.3456168165783007
165,ZNF345,-1.3623848067188349
166,CCDC112,-1.365030221624157
167,TRIM52-AS1,-1.3739109387431758
168,GUSBP4,-1.374953636923203
169,ZFTA,-1.3786302455963977
170,ARID3A,-1.3862584329672565
171,RHBDD3,-1.394983475834536
172,STAG3L3,-1.3995347820624058
173,SNHG27,-1.4202985624581972
174,MUC1,-1.4225472223038034
175,PAX6,-1.4225638079124172
176,AGO4,-1.4250281832131584
177,PRPF40B,-1.4269038046022042
178,MZF1,-1.43459969747158
179,HSBP1L1,-1.4416428248134243
180,GON4L,-1.4418883161691953
181,GOLPH3L,-1.4451773148957319
182,HOXC6,-1.4554454171540763
183,CCDC144BP,-1.4623840907481176
184,SLC6A9,-1.462404333800736
185,ZNF160,-1.4641069952013663
186,NFIA,-1.468213114726894
187,VHL,-1.4720640161745533
188,GCC2,-1.4818738378766738
189,LINC01637,-1.4898058765087636
190,SREK1,-1.493151282654876
191,DNAAF9,-1.499707082480357
192,HIP1,-1.5012917504271395
193,PCMTD2,-1.5023969107490744
194,CLHC1,-1.5027445603509384
195,JADE2,-1.5047022919002464
196,CLDN15,-1.506863730320116
197,KIF3A,-1.5083978036759984
198,L3MBTL1,-1.5085256432922138
199,LAMC3,-1.5128422429952628
200,ZNF429,-1.5169377054746123
201,HELZ2,-1.5292541763840606
202,SLC7A11,-1.5430740655184705
203,GATD1,-1.5452939047613308
204,KNOP1,-1.5506069582023925
205,GNB3,-1.5524310124830492
206,TCAM1P,-1.5563149544963646
207,ZNF785,-1.5643794198915255
208,NBPF15,-1.5650920600116405
209,BTN3A2,-1.570590959049041
210,CCDC88A,-1.581706972721161
211,PHKA2,-1.581765214369645
212,ZRSR2,-1.5889013023641043
213,RPL32P3,-1.5925722723221363
214,EIF3A,-1.5958378527669732
215,FOXO4,-1.6000271503342878
216,SREK1IP1,-1.600712551614897
217,LINC02210,-1.605300284719012
218,SESN2,-1.606209626773343
219,CCNG2,-1.6135497912069532
220,SZT2,-1.6170026969805669
221,HSF4,-1.6174702400336358
222,ANKRD36,-1.6176276222095407
223,RSKR,-1.6183740347055744
224,YPEL1,-1.6196066725829539
225,MAPKBP1,-1.6277273560875907
226,NRDE2,-1.6335140395650987
227,C5orf63,-1.643566302404642
228,TPP1,-1.647112655307446
229,MROH6,-1.6543070659305597
230,NAIP,-1.6549626358723004
231,CAPN10-DT,-1.6562666399026542
232,BTN3A1,-1.6586484781928852
233,SLCO1A2,-1.6589261040036205
234,TOP1,-1.6622652099736268
235,TSNARE1,-1.663392649203166
236,SREBF2,-1.6678953940808798
237,TTF1,-1.6706656720125823
238,C8orf44,-1.6720613492521852
239,JRK,-1.682146083861179
240,ANKRD13D,-1.6891068716343096
241,PHYKPL,-1.7011552301541237
242,TSPYL2,-1.7120259249579703
243,FDPS,-1.7194976388403767
244,ILF3-DT,-1.721486668266213
245,GOLGA2P5,-1.7277667946569837
246,TUBA1A,-1.7298420516602884
247,PGPEP1,-1.7311087127020826
248,SLCO4C1,-1.7330167963655527
249,CLCN6,-1.7393863108539995
250,TAF3,-1.7543285179273662
251,NTM,-1.7562588298215482
252,TRIM65,-1.7575691731983099
253,SYF2,-1.7639166094846743
254,TOP2A,-1.764089682416469
255,KMT2A,-1.7721096327566432
256,ZSCAN16-AS1,-1.7730583629381926
257,STAG3L2,-1.7746196634362157
258,DNAJC2,-1.7932787391333447
259,DOCK3,-1.798672682904214
260,C1RL-AS1,-1.8010319812666473
261,RB1CC1,-1.8097651331396098
262,FAM219B,-1.8117275217993596
263,FASN,-1.813954314889237
264,SLC2A11,-1.8147401852018072
265,RNPC3,-1.8166681140221685
266,CSAD,-1.8227201662840178
267,GPR155,-1.8334855575683335
268,FRA10AC1,-1.846553758231157
269,DIP2A,-1.8489326231187713
270,KLHL17,-1.8559456413610285
271,CHP1P2,-1.8592422721542907
272,CCDC191,-1.8609872980217552
273,SMYD4,-1.8633592527185796
274,ANKRD19P,-1.8756489800797453
275,MED15P9,-1.8789139267982824
276,WDR19,-1.8819509826345977
277,DNASE2,-1.8820523346870033
278,DDIT4,-1.8845485045132995
279,ANKRD20A9P,-1.8910290855941674
280,SFI1,-1.896012185405987
281,ODAD1,-1.899023130496219
282,FADS1,-1.8996559908240866
283,HOXB6,-1.9058368795105436
284,RBM41,-1.9071062115057213
285,SRRT,-1.9154988219240643
286,CROCCP3,-1.9261642725475658
287,GSDMB,-1.9334047210763974
288,DUSP5P1,-1.9463289164998072
289,TRIM56,-1.9582014529060143
290,ACCS,-1.9614952991774024
291,TET1,-1.964373774405924
292,SAP25,-1.971809124013442
293,NBPF12,-1.9734231830670959
294,LBHD1,-1.9861637150785303
295,ADM2,-1.9867040659190387
296,KCNMB3,-1.996550296984609
297,KDM5A,-2.0133486105424634
298,MYH3,-2.016785024952215
299,EIF2S2,-2.0192996323136874
300,NAALAD2,-2.020398403913114
301,SLC35E2A,-2.0333811496815613
302,CSKMT,-2.0430271073479123
303,SUGP2,-2.0504361797010477
304,TRPV1,-2.068933643600226
305,PIDD1,-2.0696538100674795
306,NICN1,-2.0747245325473074
307,NPHP3,-2.081481510437427
308,ZFP82,-2.085815520625029
309,LINC00174,-2.0913314595278156
310,SCD,-2.0978253984944497
311,PHIP,-2.1051291952039057
312,ACVR2B,-2.112241087647362
313,PIF1,-2.11451082436621
314,SOX12,-2.12060114797654
315,AGER,-2.127567403826256
316,GUSBP3,-2.147717482670329
317,EMC3-AS1,-2.150679223001404
318,RSBN1L,-2.151864720424967
319,APOBEC3D,-2.153981222942439
320,CCDC142,-2.1592072817422343
321,RASA4,-2.159452424897354
322,TSTD3,-2.1744694636502784
323,SREBF1,-2.199068778365641
324,SGSM2,-2.2082355620286154
325,MIDN,-2.2139515077887664
326,FAM227A,-2.223642413487045
327,C3orf62,-2.2245039501889314
328,HOXC9,-2.2306387216511583
329,CCAR1,-2.234621756594945
330,MVD,-2.2436421091848553
331,CCDC18-AS1,-2.24376784741315
332,GUCA1B,-2.2564251132548985
333,TRIB3,-2.2657146645194137
334,RTF1,-2.2740269546534195
335,ZFP14,-2.2753241138409277
336,LINC01606,-2.276899321636112
337,CROCC,-2.283197344848851
338,KCNQ1OT1,-2.3085263691209192
339,MAP1B,-2.3140137098107845
340,BAZ2B,-2.325447565320465
341,LINC01608,-2.3277913926348957
342,ZNF721,-2.3307025849441705
343,SUN3,-2.339001409102024
344,TMC6,-2.3502653960464093
345,FHAD1,-2.3547906530423717
346,ZNF738,-2.379985664533482
347,LPIN3,-2.3814432018766953
348,CACNA1A,-2.3820073083455595
349,PTPRCAP,-2.3820398156541014
350,TMEM88,-2.3919952732635648
351,PNISR,-2.3931605834323255
352,PRR11,-2.393209168527227
353,SMC1B,-2.3939129089157993
354,SCG2,-2.398011164756229
355,PELP1,-2.407417727064838
356,EGR1,-2.4229186149774247
357,TCEA3,-2.429017436789565
358,ZNF528-AS1,-2.463325285693794
359,CCDC34,-2.4984967688189474
360,ULBP1,-2.501317898044765
361,LY6K,-2.5067407265331347
362,ASAP1-IT2,-2.51093173730927
363,PDE4C,-2.5130893443181614
364,ZNF137P,-2.552481848647479
365,ZNF737,-2.554544528882924
366,RBBP6,-2.5585627826633712
367,TCAF1,-2.5807182016199484
368,RBM33,-2.5822705399505095
369,GATAD1,-2.584110139202594
370,SLTM,-2.590842132376555
371,CENPE,-2.602465456598547
372,DDIT3,-2.620449133149888
373,PBXIP1,-2.6450514425493084
374,UPF2,-2.65524163365086
375,ZBTB46-AS1,-2.6566843324059937
376,KNG1,-2.660999861323093
377,NPFF,-2.6658372867963194
378,DOC2A,-2.667524103045185
379,LINC00342,-2.6746817571787966
380,NBPF11,-2.685286902589416
381,GARS1,-2.7018055923435678
382,GABPB1-AS1,-2.708615214880662
383,AKAP9,-2.725321395110585
384,LINC01004,-2.7398479691799156
385,FBXL19-AS1,-2.742569622171015
386,D2HGDH,-2.747229763945902
387,TP53INP1,-2.754807742161888
388,NEK8,-2.7895581120402744
389,RINL,-2.7969245624503367
390,GIPR,-2.8081197563776303
391,LINC02864,-2.8309879856726896
392,ANKRD26,-2.845437556884667
393,FAM161A,-2.8625330778800406
394,SRSF11,-2.902235992901824
395,TREX1,-2.9139808241183016
396,CCDC66,-2.9292269910435182
397,ESF1,-2.9302246763829918
398,OLMALINC,-2.9328114782663643
399,TNRC6B,-2.944478309885122
400,ZNF292,-2.9456963127068434
401,CDK11A,-2.945749211945015
402,CARS1,-2.9504783511352217
403,ZNF430,-2.9652138498723346
404,NEAT1,-2.989604988778891
405,HMGCS1,-3.0130413334234505
406,ZNF224,-3.0264885846350196
407,PABPC1L,-3.047517726250391
408,DYNC2I1,-3.0510785164815144
409,LUC7L3,-3.059908732774239
410,ATP5MGL,-3.11034846330561
411,SP110,-3.1160309387062934
412,CYP4F35P,-3.131647676394767
413,CHD2,-3.1556456510951945
414,ANKRD36C,-3.1718686657755044
415,OGA,-3.188395563028429
416,PRRC2C,-3.2080825893018328
417,CWF19L2,-3.226889353262355
418,ERICH1,-3.227807088207441
419,CLSPN,-3.232788967478155
420,FBXL20,-3.2460398139294973
421,ZNF708,-3.274933172015196
422,CCDC18,-3.3247595371418717
423,ANKRD12,-3.3318438238834305
424,ZNF436-AS1,-3.335082611077197
425,PRPF38B,-3.3551688192774263
426,PGGHG,-3.3576498545260867
427,ARID4B,-3.377572703253853
428,BRD3,-3.401390346753004
429,ZNF221,-3.4069087288053685
430,NKTR,-3.410274730659378
431,CHD6,-3.4171441756197365
432,ZNF793,-3.42196422001281
433,CREBRF,-3.4224293529938214
434,MNS1,-3.4228825247531005
436,GALM,-3.4491884411664895
437,PSIP1,-3.453224297264076
438,ZNF714,-3.480042407379763
439,CSPP1,-3.5000115215255247
440,RPS15AP10,-3.5285999663465404
441,CYP20A1,-3.5745217915975678
442,SLC26A10P,-3.6220813203806728
443,SLC27A3,-3.6309992144293717
444,ANKZF1,-3.747228236667314
445,PCK2,-3.7564118953106727
446,CFAP53,-3.784354925287981
447,KAT6B,-3.806827480233496
448,BOD1L1,-3.838299375000624
449,GUSBP14,-3.8425474135073756
450,ATRX,-3.847219507772512
451,HOXB5,-3.87652787477686
452,TNFAIP8L1,-3.8852100554573417
453,CALD1,-3.8923362425708463
454,NSRP1,-3.988503692081879
455,CACNG8,-3.999608444649915
456,EIF5B,-3.999892395612444
457,LMBR1L,-4.015912807778477
458,ULK1,-4.0515919512011696
459,LARP7,-4.1021999421509285
460,THOC2,-4.119319062020098
461,SNHG19,-4.128326906214074
462,CIR1,-4.138018435922275
463,SNORD42A,-4.302635653192563
464,RSF1,-4.3142252235001814
465,SLC26A6,-4.342775120654086
466,LSS,-4.378867120076313
467,CHAC1,-4.528899463187488
468,GIGYF1,-4.531184153408812
469,ZCWPW1,-4.586730546657428
470,REC8,-4.61140316873068
471,PPIG,-4.678596145709847
472,H1-10-AS1,-4.687442716503491
473,NEMF,-4.705490787616242
474,KCNJ14,-4.723585001648853
475,PRAME,-4.740036190511816
476,GABBR1,-4.742145003030866
477,TRIM38,-4.747709911189759
478,NINL,-4.751830071482822
479,ZNF204P,-4.828820319919148
480,HSP90AA1,-5.018759703269177
481,INSIG1,-5.1484085014566325
482,LRRIQ1,-5.152494334934695
483,FAM133A,-5.194275828145808
484,ZGLP1,-5.195654891377798
485,CFAP57,-5.2379847962520545
486,C22orf46P,-5.306378948362219
487,ALDH1L2,-5.343533499169569
488,GKAP1,-5.453992408009747
489,LRRCC1,-5.571803181018356
490,ARID4A,-5.720181372311133
491,ANKRD18A,-5.765949570743827
492,ZC3H13,-5.895041965390562
493,ZNF208,-6.0685120577025184
494,SNHG25,-6.158693406123299
495,ANKRD62,-6.247734097786734
496,PNPLA3,-6.2574434062312125
497,MPHOSPH8,-6.333828906777099
498,UPF3B,-6.786883343961423
499,NFATC4,-6.864196278095468
500,RBM25,-7.041795158038421
501,LPIN1,-7.271678111742356
502,PHGDH,-7.559033153547749
503,SYCP2L,-7.611983259189327
504,LDLR,-7.688640193651413
505,SPINK5,-9.53342996677049
506,ANKRD11,-9.83571665183556
507,TLCD2,-13.067915598233682
508,ANKRD20A5P,-14.596975358468715
509,ASNS,-36.09775641929613
