,symbol,Rank
99,MAPKBP1,-1.042500390981234
100,TPT1-AS1,-1.0478313006580269
101,ANKRD52,-1.0484838096741682
102,GON4L,-1.0490396748057722
103,LINC01311,-1.0494846721352877
104,ZNF500,-1.0564508429772355
105,GARS1-DT,-1.0603915582571595
106,NSUN5P1,-1.0632430503306962
107,TMC6,-1.0667604910564867
108,GAGE10,-1.071976064914985
109,ARID4A,-1.0746625152804472
110,EMC3-AS1,-1.0780452017807796
111,LPIN3,-1.0847725813299678
112,RRP7BP,-1.0922754496816816
113,TRIM65,-1.0932698628382707
114,GHRLOS,-1.0976987267308447
115,BBC3,-1.1043868862747372
116,LY6K,-1.1050461820599602
117,TERT,-1.1074805820912583
118,OXTR,-1.1085053925735808
119,RASA4,-1.1092925741370459
120,SLC38A10,-1.1117043292588453
121,RECQL4,-1.1144571609960248
122,KIFC2,-1.1154742313394383
123,SFI1,-1.1170276893744964
124,CCDC34,-1.1174313554052495
125,SCNN1D,-1.1194302735050476
126,IFT122,-1.1249828610043189
127,ZBTB7A,-1.1267934284830696
128,ZNF225,-1.1300718525807667
129,ANKRD19P,-1.1307982906444254
131,RHBDD3,-1.1371563325763254
132,ZNF506,-1.1544332749816815
133,BAHCC1,-1.156811031126774
134,ZNF713,-1.1589222140709896
135,CABIN1,-1.163066003590174
136,ZNF785,-1.1652400932406854
137,NEXN,-1.1693441568119747
138,KMT2A,-1.180952165306205
139,ISL2,-1.1810927108018476
140,MIR17HG,-1.182998414807783
141,PRRT3,-1.1849789510901574
142,ZRSR2,-1.1872717824413481
143,CIR1,-1.1911006118925231
144,GATAD1,-1.191597724341127
145,NIBAN1,-1.193121760078794
146,BOD1L1,-1.1933355613020349
147,PI4KAP2,-1.193675622320952
148,TOP3B,-1.1953133515344396
149,CCDC57,-1.199678053779013
150,WDR62,-1.2046722710567042
151,ATF3,-1.2053096635073521
152,TCAM1P,-1.2130779612153935
153,ABCC5,-1.215957155916118
154,C3orf62,-1.2228418293036956
155,DDX55,-1.224629022326849
157,ANKRD13D,-1.226648442256155
158,ING4,-1.2329886248757267
159,SLC16A1-AS1,-1.2340453282448087
160,FAM9C,-1.2341578970973468
161,PROCA1,-1.2405701323948757
162,EPS8L2,-1.244401901711091
163,CLHC1,-1.245068389084242
164,MEGF8,-1.2496314255491172
165,BLID,-1.2527307191253112
166,VSTM1,-1.2533867506673082
167,WASHC1,-1.2538114163853145
168,GCNA,-1.2539423880089913
169,PKD1P1,-1.2589400079459918
170,MDN1,-1.2621801817816014
171,UPF2,-1.2641180832782086
172,FHIP2B,-1.2645674930730464
173,CLCN7,-1.273424499424817
174,TONSL,-1.2742902841536026
175,SOGA1,-1.2756344378900757
176,ZNF160,-1.2836442558984174
177,GOLGA2P7,-1.2903447238120125
178,LINC01608,-1.2934143415199721
179,ZNF767P,-1.3004948585170113
180,HSBP1L1,-1.3011394457642582
181,PMS2P5,-1.3057352282520929
182,PGPEP1,-1.306801050722254
183,ZNF431,-1.3102291613775119
184,GUSBP4,-1.3185435300702135
185,ITFG2,-1.3233401884170224
186,SLC27A3,-1.3263603860378057
187,GNL3L,-1.3276507541497107
188,PHKA2,-1.3336704999337077
189,ZNF292,-1.3336805963938023
190,MSANTD2,-1.3354466909039127
191,CEP152,-1.3413479616444106
192,SLC2A11,-1.3445537524990956
193,CCDC144BP,-1.3479605787131637
194,CFDP1,-1.348037028097815
195,CHTF18,-1.3501600679534709
196,ZNF566,-1.3526414660764696
197,PRR11,-1.3535736145051653
198,CELSR3,-1.3551807743018907
199,NSRP1,-1.3568242172485716
200,FAR2P1,-1.3588759127887196
201,ILF3-DT,-1.3634014481918268
202,LAMB2,-1.3657842703776224
203,ZNF337,-1.3679804435958318
204,GGT7,-1.368411630219673
205,FAM166A,-1.3685053187008018
206,RRN3P3,-1.3700108251113439
207,ZNF44,-1.3724665562383833
208,CBFA2T2,-1.3756960474189872
209,AFG3L1P,-1.3813989181374502
210,C8orf44,-1.386451156565314
211,IRF9,-1.391325541961389
212,ZNF137P,-1.3922092863190654
213,TNFAIP8L1,-1.395301692233559
214,SCG2,-1.3994102075595751
215,ZSCAN16-AS1,-1.4022453482011354
216,PRPF40B,-1.4032189411195917
217,MIB2,-1.4075496825098561
218,GOLPH3L,-1.4080175184517498
219,MUC1,-1.416570018941114
220,HOXC9,-1.4344700482685155
221,B3GNTL1,-1.4367629981280983
222,YPEL3,-1.4375845560765608
223,AP5Z1,-1.4429015599507802
224,SRSF11,-1.444522560453591
225,RINL,-1.4476879842623631
226,GDPD3,-1.449779499930009
227,DANT2,-1.4519679508571965
228,SNHG27,-1.452304697571984
229,LRRCC1,-1.4553604404508014
230,LINC01355,-1.4670298697453126
231,ZNF276,-1.4680487039074825
232,LINC00174,-1.4727798655294906
233,ARFGAP1,-1.4794336547641023
234,D2HGDH,-1.4938886014924737
235,FAM161A,-1.4942306581021811
236,TUBGCP6,-1.4980121201861647
237,HOXB6,-1.5038192339073078
238,ZNF430,-1.5079404539238288
239,DNASE2,-1.509028628435509
240,SPAG17,-1.513824582667642
241,ZKSCAN1,-1.5149373912057402
242,STK38,-1.517533345990158
243,PYCR1,-1.5264005826447127
244,SLC26A10P,-1.5292711006683277
245,NBPF9,-1.532969295250666
246,CPNE7,-1.5372137613233927
247,SLC7A5P2,-1.5373426307724438
248,PLAC8L1,-1.5397135769789756
249,ROBO3,-1.543047945965066
250,LINC01087,-1.5438073343219618
252,ZNF781,-1.5486083466512284
253,PELP1,-1.5570834927019848
254,MNS1,-1.5575339954031868
255,HMGN5,-1.5653049717794583
256,C21orf58,-1.5682743965248225
257,SPIRE2,-1.5701499157811079
258,FAM219B,-1.5712426947033087
259,GPT2,-1.5796076175973472
260,STARD9,-1.5902054383658917
261,ICA1-AS1,-1.6128821843443901
262,GPR155,-1.6220132888520458
263,FBXL2,-1.6279999036231028
264,NPHP3,-1.634191727233868
265,HOXC6,-1.6373628849276392
266,FAM133A,-1.657903065163493
267,KNOP1,-1.6656919460238648
268,FAR2P2,-1.6674447942579027
269,OLMALINC,-1.675489391090418
270,BRD3,-1.6932342447317026
271,TMEM91,-1.6952541688468477
272,PVT1,-1.7014414923648835
273,ZNF204P,-1.715642623196212
274,ANKRD18A,-1.719888611833378
275,NAIP,-1.720974972564258
276,ANKRD18B,-1.7217967035079988
277,PPIG,-1.722255525691731
278,SOX12,-1.7269310646696114
279,CHD2,-1.7314973723145606
280,TGM1,-1.7323670102663653
281,GKAP1,-1.7452255911283054
282,PHYKPL,-1.7459623113122054
283,BMS1P1,-1.7736121713027824
284,ZFP82,-1.7871784398672996
285,MICAL1,-1.791816127603086
286,SUGP2,-1.7948148912784891
287,PEG3,-1.7971250485113965
288,PBX4,-1.8006032699962535
289,CSKMT,-1.8012304890814856
290,CREBRF,-1.8078472542424573
291,GUCA1B,-1.8097729357726642
292,DOK3,-1.8114208644958096
293,HSD3B7,-1.813336390328567
294,NKTR,-1.8191354713985517
295,WASH8P,-1.8224564308120137
296,DDR2,-1.8251045007609326
297,HRK,-1.825293429300521
298,MZF1,-1.8262037567981897
299,EIF5B,-1.832690747612088
300,ZC3H13,-1.8361411884961738
301,USP32P1,-1.8411361608815455
302,NEMF,-1.847251335012697
303,VHL,-1.8504108840430262
304,TRIM38,-1.8535234519576145
305,LPIN1,-1.8565343907609853
306,SMYD4,-1.8627457996780141
307,ODAD1,-1.8656074841579031
308,AGO4,-1.8659484702264164
309,JRK,-1.8796461010247012
310,SGSM2,-1.8868400791859714
311,STK36,-1.8869061578906698
312,RBM25,-1.8877809864649795
313,ZNF721,-1.8912585243483133
314,TRIM66,-1.8948526546158442
315,XYLT2,-1.902328917742475
316,SMG1P7,-1.9287318558676776
317,HELZ2,-1.9365981397105214
318,SMARCA4,-1.9382167284244147
319,CLCN6,-1.940561746770212
320,NEAT1,-1.9429971538894701
321,CSPP1,-1.9507975457175726
322,PRAME,-1.951697151962452
323,ZNF436-AS1,-1.9639767686722556
324,LTB4R,-1.9662852572200509
325,H1-10-AS1,-1.973862066366727
326,POLR1G,-1.9786403814706555
327,NBPF11,-1.981766516005463
328,CCDC18-AS1,-1.9840329047173173
329,CALD1,-1.985690323135461
330,LINC01637,-2.0000495991868035
331,FER1L4,-2.0030832852386298
332,GARS1,-2.02297427528777
333,CSAD,-2.053609893355042
334,GOLGA6L9,-2.0547854677066986
335,PAQR7,-2.0653010076387313
336,STAG3L5P-PVRIG2P-PILRB,-2.0733023351422193
337,TREX1,-2.0733548711459333
338,CAPN10-DT,-2.0758414593712273
339,PIDD1,-2.110279812372889
340,ANKRD62,-2.1137039148818313
341,CLDN15,-2.1171478981278526
342,STAG3L3,-2.122534251402865
343,DOCK6,-2.135333449025788
344,AGAP5,-2.140926479522671
345,TRIM56,-2.148982511914187
346,MYH3,-2.1493851501026864
347,BRICD5,-2.150264635295753
348,TRPV1,-2.151464503849113
349,NTM,-2.1555899670650005
350,DUSP5P1,-2.1620335818038923
351,LRRC37A4P,-2.2036397845666076
352,ANKZF1,-2.2081066303277916
353,ARL17A,-2.2097530324222423
354,FBXL19-AS1,-2.2135164384402795
355,FHAD1,-2.2159908664563175
356,RSRP1,-2.218972389543007
357,SRSF3P2,-2.2196974880827764
358,FBXL20,-2.2403589630637404
359,GATD1,-2.240992818098486
360,HSF4,-2.254085988162941
361,OGA,-2.2658887728286197
362,AIFM3,-2.2680722886624887
363,HDAC6,-2.271137377791757
364,PNPLA3,-2.2714566204085913
365,ANKRD12,-2.2733691275499597
366,C5orf63,-2.2902550155429733
367,LAG3,-2.3247522504567235
368,LINC02076,-2.3341448764100776
369,SZT2,-2.3393740854447866
370,ZNF528-AS1,-2.368868971402694
371,PMS2P9,-2.3725526705934583
372,IHO1,-2.3760734140965356
373,CDK10,-2.3910989320808813
374,GNB3,-2.417356033686984
375,KAT6B,-2.428104876384483
376,CCND2,-2.431839019459758
377,POLH,-2.4443203359842935
378,SLC26A6,-2.4509918844714176
379,PRPF38B,-2.4733657361260857
380,ZFP14,-2.4891602977242626
381,CDK11A,-2.5169503130530924
382,CHD6,-2.5183350391753465
383,AGER,-2.523645292183826
384,CROCC,-2.5280865662157614
385,NPFF,-2.531053109511136
386,DIP2A,-2.5346400616613547
387,ZNF708,-2.5532241533297726
388,ZNF714,-2.561229627748154
389,DOC2A,-2.5766638274326477
390,GABPB1-AS1,-2.6071903818405766
391,CACNA1A,-2.6141341504322884
392,PGM5P2,-2.622921085534578
393,HOXB5,-2.623226298063126
394,KCNQ1OT1,-2.6456432444906923
395,AACSP1,-2.685304577503306
396,LRRIQ1,-2.6973411624509946
397,AGAP9,-2.7059876715150675
398,TMEM240,-2.7338983786323747
399,ERICH1,-2.7399574179055675
400,RBM33,-2.745658647205902
401,PGGHG,-2.7494890023850287
402,DNASE1,-2.7914116892161145
403,CCDC142,-2.814695546382237
404,RPL32P3,-2.838175027355477
405,ZNF221,-2.8417190879350134
406,REC8,-2.846151352252336
407,YPEL1,-2.8515928877929575
408,TMEM88,-2.8522784416311846
409,KNG1,-2.8756365806462405
410,CROCCP3,-2.9294755127693115
411,STAG3L2,-2.9675860790301605
412,SLC7A11,-2.9910160629262252
413,LAMC3,-2.9971187075883696
414,LDLR,-3.0081419426503735
415,KLHL17,-3.0508405685436077
416,MIR23AHG,-3.0625792809634977
417,ULK1,-3.0671699305100195
418,PABPC1L,-3.1871564201262466
419,CARS1,-3.191936802980318
420,HSP90AA1,-3.2150426471646876
421,FAM227A,-3.225355276093973
422,TSTD3,-3.241887352467995
423,CFAP53,-3.3166722555415973
424,ZNF208,-3.367936636662241
425,C22orf46P,-3.377010627016334
426,SLC7A5,-3.400668294231506
427,GABBR1,-3.479136926049417
428,STAM-DT,-3.4934203826817143
429,MPHOSPH8,-3.600253073979157
430,LINC00685,-3.602605389707422
431,CYP20A1,-3.633272211232019
432,LINC01949,-3.651798793073059
433,UPF3B,-3.668393077580828
434,SPINK5,-3.697556113034539
435,TRIB3,-3.7041081860020397
436,ASAP1-IT2,-3.7075297831858336
437,LMBR1L,-3.7453520156491944
438,NBPF15,-3.747749301795771
439,PTPRCAP,-3.867545982392623
440,GIGYF1,-3.9197073402112936
441,LINC01606,-3.9286840037401762
442,NINL,-3.931162002283263
443,ZCWPW1,-3.941605057443111
444,SNORD42A,-3.9638235291945527
445,GSDMB,-3.9643284601140225
446,ZNF793,-3.9840557989256555
447,GUSBP3,-3.9959699177570083
448,CHP1P2,-4.042698608833753
449,PHGDH,-4.095046442510949
450,NFATC4,-4.10512738631441
451,SNHG19,-4.111085034281709
452,CFAP57,-4.112281840190931
453,ANKRD20A9P,-4.186255033341281
454,GUSBP14,-4.4767695426396825
455,RSKR,-4.480585952220203
456,PKD1,-4.595794816328742
457,SLC6A9,-4.6266576468043095
458,SAP25,-4.720550557310331
459,PCK2,-4.886874737010502
460,ULBP1,-4.936388882314471
461,ZBTB46-AS1,-4.937634993527072
462,JDP2,-4.9818021741853755
463,FCGBP,-5.00061024926014
464,STC2,-5.053760105873587
465,ADM2,-5.161261286314293
466,DDIT3,-5.293529961818347
467,CYP4F35P,-5.301171539776435
468,KCNJ14,-5.407202089204163
469,SESN2,-5.431089708121752
470,RPS15AP10,-5.60016977749337
471,CACNG8,-5.623154975549685
472,SNHG25,-5.652666222138003
473,MROH6,-5.809070563247134
474,GARIN1A,-6.166744848909318
475,ALDH1L2,-6.301915757051529
476,ATP5MGL,-6.3627398466718645
477,SYCP2L,-7.21312460116872
478,LINC01004,-7.415637734750545
479,ZGLP1,-7.848558975159994
480,TLCD2,-8.410435195014706
481,ANKRD11,-8.881517690596674
482,LINC00342,-10.95107244905932
483,ANKRD20A5P,-12.35697536634928
484,DDIT4,-13.812689818087424
485,CHAC1,-14.607412538542144
486,ASNS,-38.861081001171236
